id,created_by,created_date,updated_by,updated_date,client_annual_salary,client_hourly_rate,client_milage_rate,client_per_diem_rate,client_special_note,is_favourite,is_job_completed,job_accepted_date,job_applied_date,job_completion_date,status,t_sheet_job_id,t_sheet_worker_id,worker_annual_salary,worker_hourly_rate,worker_special_note,worker_tentative_start_date,job_detail_id,worker_id,worker_profile_id,associated_recruiter,intended_party,accepting_party,recruiter_margin,work_progress_percentage
286975ec-f1ed-4ad0-86e2-8433e9199901,b91189e3-47b3-44b1-a685-0252e97c7d1c,2023-08-03 08:42:16,18c191bf-3acf-42b7-a6f9-269d629dd762,2023-08-03 08:57:00,10000,0,0,0,NULL,_binary '0',_binary '0',2023-08-03 08:57:00,2023-08-03 08:42:16,NULL,HIRED,NULL,NULL,0,0,NULL,NULL,01e0db0c-c0df-43a1-86e2-5fecf418829f,a877c83c-637c-4b7b-8e74-6705e8ca084d,efe8a6f2-4a56-4273-97f4-395058b3f422,18c191bf-3acf-42b7-a6f9-269d629dd762,18c191bf-3acf-42b7-a6f9-269d629dd762,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,0.00
287df58f-299e-4268-a559-f78909f4d929,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-08-02 10:31:41,33b084f8-5018-401d-a23e-352419099be5,2024-08-02 06:20:18,440,0,0,0,NULL,_binary '0',_binary '0',2024-08-02 06:20:18,2024-08-02 10:31:41,NULL,HIRED,NULL,NULL,0,0,NULL,NULL,6eb74e87-fec9-484f-8216-27b1090c9462,33b084f8-5018-401d-a23e-352419099be5,66e44dfa-d776-4b7f-92da-7dcaa8b6fa93,NULL,33b084f8-5018-401d-a23e-352419099be5,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
29487176-2a49-4e90-9f42-fff1b66ebc4d,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-14 03:51:06,33b084f8-5018-401d-a23e-352419099be5,2024-02-14 03:54:54,0,10,10,10,NULL,_binary '0',_binary '0',2024-02-10 03:54:47,2024-02-14 03:51:06,NULL,HIRED,36882510,2647094,0,0,NULL,NULL,82fc20e3-f86e-450f-9663-5eb9cf4f3951,33b084f8-5018-401d-a23e-352419099be5,66e44dfa-d776-4b7f-92da-7dcaa8b6fa93,NULL,33b084f8-5018-401d-a23e-352419099be5,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,3.00
2a9281f3-15ec-454c-8745-9fc738542a98,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-21 06:25:13,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-21 06:25:13,0,10,0,30,NULL,_binary '0',_binary '0',NULL,2024-08-21 06:25:13,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,ff2ed39f-9c22-40af-8be5-a9dbd426cff5,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
2b8b3ebf-d9fe-42c0-ab91-ada5bf9cc7aa,9e11456c-f0f6-48c7-9cbf-6f4447379727,2022-12-15 09:19:29,9e11456c-f0f6-48c7-9cbf-6f4447379727,2022-12-15 09:37:39,0,0,0,0,NULL,_binary '0',_binary '0',NULL,2022-12-15 09:37:39,NULL,APPLIED,NULL,NULL,0,25,I would like to work on it,2022-12-16 18:30:00,d7fb28d7-4cc1-40dc-b03c-5a9e11629dfa,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,NULL,NULL,NULL,0.00
2b9f43b6-4939-492c-972c-fa7f82d1aaf1,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-24 06:09:35,67ef48a7-3430-4c29-873e-75cee189c472,2024-04-24 06:12:29,0,15,25,35,NULL,_binary '0',_binary '0',2024-04-24 06:12:21,2024-04-24 06:09:35,NULL,HIRED,58988308,2541622,0,0,NULL,NULL,561d761a-3417-49bf-9ef9-fa50dbf01465,67ef48a7-3430-4c29-873e-75cee189c472,12b5ae56-c3dc-491c-854b-b3ea56d4fa2a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,67ef48a7-3430-4c29-873e-75cee189c472,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,NULL
2ccbb46b-9499-4a23-aae6-7a952d51dad7,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-28 13:56:13,5d105d8b-e659-4041-8060-57ebe5630460,2024-03-28 13:59:08,0,10,20,30,NULL,_binary '0',_binary '0',2024-03-28 13:59:08,2024-03-28 13:56:13,NULL,HIRED,NULL,NULL,0,0,NULL,NULL,506cce63-663d-4390-b313-149cb5630551,5d105d8b-e659-4041-8060-57ebe5630460,24b107f4-c796-4e20-8fef-bfb821a8b92f,NULL,5d105d8b-e659-4041-8060-57ebe5630460,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
2d9c95be-4628-4a8d-a976-518e44432066,54fea194-4220-40ff-83dd-00c5a946dc25,2022-01-18 14:59:17,54fea194-4220-40ff-83dd-00c5a946dc25,2022-01-18 15:28:27,0,0,0,0,NULL,_binary '0',_binary '0',NULL,2022-01-18 15:28:27,NULL,APPLIED,NULL,NULL,0,25,NULL,2022-01-26 18:30:00,e0dc21ac-f41d-4372-a5ff-32f22ef88194,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7,NULL,NULL,NULL,NULL,0.00
2f208300-5dd5-493a-ab15-74e1db430d21,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-08 00:01:04,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-23 09:34:34,0,100,0,0,NULL,_binary '0',_binary '0',NULL,2023-11-08 00:01:04,NULL,TERMINATED,NULL,NULL,0,0,NULL,NULL,b3c26193-5895-4ea5-9395-fe434fca0d9b,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7,476dee15-d552-4120-b525-30cb64f97eee,c8367fc3-d459-4b83-b48b-37521e6d4795,476dee15-d552-4120-b525-30cb64f97eee,NULL,NULL
3062631f-8f37-4ab6-a48b-ffef409628d6,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-19 22:05:11,9e11456c-f0f6-48c7-9cbf-6f4447379727,2024-07-12 09:35:06,0,440,440,450,NULL,_binary '0',_binary '0',NULL,2024-06-19 22:05:08,NULL,OFFER_APPROVED,NULL,NULL,0,0,NULL,NULL,404c74b5-0e61-4425-8ffd-28e53e013210,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,9e11456c-f0f6-48c7-9cbf-6f4447379727,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
307305c7-a9f9-430b-8009-5aa11f9dbae2,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-12 12:17:15,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-12 12:17:15,0,120,0,0,NULL,_binary '0',_binary '0',NULL,2024-04-12 12:17:15,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,027f3513-ce7a-4d5d-8ff2-335435b19bc0,67ef48a7-3430-4c29-873e-75cee189c472,12b5ae56-c3dc-491c-854b-b3ea56d4fa2a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,61703f25-0098-4ed7-bc9f-e8f65e8953f8,NULL,NULL
308793d8-8a8b-46f3-86f8-e739ce45fa30,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-19 04:24:26,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-19 04:24:26,0,10,0,40,NULL,_binary '0',_binary '0',NULL,2024-06-19 04:24:26,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,e726ed03-f29d-4d4d-8d22-d4d4dc553f9e,dd272510-abea-4d7c-989b-4bce3091cca2,cc70e1df-c27c-43c0-8f18-13952ecfcc44,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,61703f25-0098-4ed7-bc9f-e8f65e8953f8,NULL,NULL
310b9070-eee6-447e-96d7-00e6d7db5d16,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-06-19 04:53:03,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-06-19 04:53:03,100,0,0,0,NULL,_binary '0',_binary '0',NULL,2024-06-19 04:53:03,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,f634c684-b269-4831-bbe5-eb9df06fe8f9,0c36a187-4358-49d8-96da-a03c74687490,7f66224a-ff53-4606-94db-4a0471a7bed4,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,0c36a187-4358-49d8-96da-a03c74687490,NULL,NULL
31c560a7-0b69-423a-82e3-e6547416aac2,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-05 11:05:24,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2024-07-05 11:24:40,0,1110,0,0,NULL,_binary '0',_binary '0',NULL,2024-07-05 11:05:24,NULL,OFFER_APPROVED,NULL,NULL,0,0,NULL,NULL,1fa1cd17-6da5-434c-afa2-94c22fc7ae0f,24bccd07-e5db-4d55-8d52-eb60defe09f6,b854b5c7-7caf-45c0-877f-12d319521037,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
323d4f72-4606-4e64-82bd-156e4e6a8971,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-16 06:36:59,1ec5afe3-043f-45dd-8f4c-7a84d55db398,2024-02-16 06:38:34,0,55,22,96,NULL,_binary '0',_binary '0',2024-02-16 06:38:26,2024-02-16 06:36:59,NULL,HIRED,36901566,2598658,0,0,NULL,NULL,8fbcbff1-64ff-458a-9397-341c916c7bd5,1ec5afe3-043f-45dd-8f4c-7a84d55db398,885f9677-e48d-444a-bff6-4dc9e36dae00,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
32abd43f-dbe3-49db-97a1-05164e5ff7c1,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-26 11:36:33,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-26 11:36:33,0,411,405,601,NULL,_binary '0',_binary '0',NULL,2024-06-26 11:36:33,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,a9378388-3310-4ab4-a858-e83c65de8fe9,dd272510-abea-4d7c-989b-4bce3091cca2,cc70e1df-c27c-43c0-8f18-13952ecfcc44,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,61703f25-0098-4ed7-bc9f-e8f65e8953f8,NULL,NULL
32c0bc89-a9c1-4a34-bf51-bc0312323662,8d250d37-5fe6-4b9c-b0cd-10fc41594c05,2025-04-17 03:38:47,8d250d37-5fe6-4b9c-b0cd-10fc41594c05,2025-04-17 03:38:47,0,0,0,0,NULL,_binary '0',_binary '0',NULL,NULL,NULL,STARTED,NULL,NULL,0,0,NULL,NULL,d2f640d4-7ba4-4242-95fa-67bdd8ba5a7f,8d250d37-5fe6-4b9c-b0cd-10fc41594c05,07f0d07f-af45-49b0-813b-fc00852e827b,NULL,NULL,NULL,NULL,NULL
32e64b15-cb62-4895-b8d3-1c06bb207004,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-29 06:06:30,97f643e5-b5b2-43a2-9c7a-ae9743219120,2024-03-29 06:09:46,0,10,10,10,NULL,_binary '0',_binary '0',2024-03-29 06:09:38,2024-03-29 06:06:30,NULL,HIRED,57588074,3813654,0,0,NULL,NULL,1c556ff9-36ad-45d9-8712-223489fba31f,97f643e5-b5b2-43a2-9c7a-ae9743219120,599f96ec-f751-4212-a29b-af05113d0a5c,NULL,97f643e5-b5b2-43a2-9c7a-ae9743219120,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
3365ff2c-1dbd-4b6b-9e74-8f80004c737f,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-08 07:04:51,33b084f8-5018-401d-a23e-352419099be5,2024-02-08 07:16:11,0,550,440,220,NULL,_binary '0',_binary '0',2024-02-08 07:15:59,2024-02-08 07:04:51,NULL,TERMINATED,36826246,2647094,0,0,NULL,NULL,d35fedce-4c69-4f15-a691-0f8cd0486be9,33b084f8-5018-401d-a23e-352419099be5,66e44dfa-d776-4b7f-92da-7dcaa8b6fa93,NULL,33b084f8-5018-401d-a23e-352419099be5,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,NULL
33ae4303-5c17-4c0b-bee8-05d7dd6cabac,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-25 10:54:39,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-16 10:12:47,0,120,10,10,NULL,_binary '0',_binary '0',NULL,2024-06-25 10:54:39,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,0bd75779-6aef-4652-b7a0-5e85c11b5c5f,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,20118dd4-773f-47c3-b32a-db8efdfe213a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,61703f25-0098-4ed7-bc9f-e8f65e8953f8,NULL,NULL
35f93eb9-3efc-40a7-9483-08efaf77638e,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-21 10:36:10,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-21 10:36:10,0,10,20,30,NULL,_binary '0',_binary '0',NULL,2024-05-21 10:36:10,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,506cce63-663d-4390-b313-149cb5630551,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
3761926b-4152-4c39-a630-9b1c18a8d09f,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-24 04:37:01,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-24 04:37:01,0,10,0,30,NULL,_binary '0',_binary '0',NULL,2024-06-24 04:37:01,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,9f5625af-8059-4d74-aeaa-e8a1afe37f62,159430f6-743d-4d53-b3fb-0a18f95a7f2e,e8873c6c-9811-4ee0-81a3-53c936136fd1,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,159430f6-743d-4d53-b3fb-0a18f95a7f2e,NULL,NULL
39c847ac-493e-4ffb-bf5e-2fa17ead69e3,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-20 09:30:50,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-20 09:30:50,0,854,565,445,NULL,_binary '0',_binary '0',NULL,2024-06-20 09:30:50,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,a9378388-3310-4ab4-a858-e83c65de8fe9,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
3a921277-76d4-499e-8128-9e4aed570cfc,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-05-06 05:20:24,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2024-05-06 05:33:15,0,227.5,260,130,NULL,_binary '0',_binary '0',2024-05-06 05:33:10,2024-05-06 05:20:24,NULL,HIRED,59516270,3869510,0,227.5,NULL,NULL,47c95842-c435-4dd6-9ac6-9b3abb67893b,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,20118dd4-773f-47c3-b32a-db8efdfe213a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,4.00
3b571e79-abbc-4e43-9435-d5ba54dd99b1,54fea194-4220-40ff-83dd-00c5a946dc25,2023-01-12 09:50:11,54fea194-4220-40ff-83dd-00c5a946dc25,2023-01-12 09:52:43,0,25,5,5,25,_binary '0',_binary '0',NULL,2023-01-12 09:51:55,NULL,OFFERED,NULL,NULL,0,30,Work,2023-01-13 18:30:00,a23e44df-f3bd-4707-8d6b-698c1fba83a8,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7,NULL,NULL,NULL,NULL,0.00
3b83553c-4672-41b3-854b-1b8d27d3f55f,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-22 04:22:02,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-22 06:47:58,0,0,0,0,NULL,_binary '0',_binary '0',NULL,2024-08-22 04:22:02,NULL,OFFER_REJECTED,NULL,NULL,0,0,NULL,NULL,c7f8ae36-e981-474c-b3ca-059f223ecd4e,1ec5afe3-043f-45dd-8f4c-7a84d55db398,885f9677-e48d-444a-bff6-4dc9e36dae00,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,1ec5afe3-043f-45dd-8f4c-7a84d55db398,NULL,NULL
3c4b0c56-4015-4637-b210-b94469e4ab54,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-20 09:49:13,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-20 09:49:13,110,0,0,0,NULL,_binary '0',_binary '0',NULL,2024-06-20 09:49:13,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,9b09d8e6-ded8-439f-9b14-6e706eb8c6d4,0c36a187-4358-49d8-96da-a03c74687490,7f66224a-ff53-4606-94db-4a0471a7bed4,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,0c36a187-4358-49d8-96da-a03c74687490,NULL,NULL
3c8a5648-6b7e-4534-940b-c0d41b2aaf01,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-25 10:53:55,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-25 10:53:55,0,100,514,400,NULL,_binary '0',_binary '0',NULL,2024-06-25 10:53:55,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,ccdc6a00-5d0e-46a3-b983-dc040391e03b,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
3d2bd703-8b72-4b44-93d5-b5219f91a443,54fea194-4220-40ff-83dd-00c5a946dc25,2023-01-09 10:47:29,54fea194-4220-40ff-83dd-00c5a946dc25,2023-01-09 10:52:45,0,20,5,5,,_binary '0',_binary '0',2023-01-09 10:52:44,2023-01-09 10:49:35,NULL,ACCEPTED,32706220,2070996,0,25,I will work,2023-01-12 18:30:00,62a325d2-03b2-44a2-9783-60b838ff39ad,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7,NULL,NULL,NULL,NULL,0.00
3ed6b2d7-4785-40db-96bd-ff4825ed4566,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-21 07:19:54,c0034241-97a3-4d0b-9e28-2749df940e97,2024-08-21 08:37:34,0,1,5,9,NULL,_binary '0',_binary '0',2024-08-21 08:37:32,2024-08-21 07:19:54,NULL,HIRED,92738436,2660740,0,0,NULL,NULL,c7f8ae36-e981-474c-b3ca-059f223ecd4e,c0034241-97a3-4d0b-9e28-2749df940e97,e1e79a2e-481f-4f46-b8c8-2dbc6b3307c1,NULL,c0034241-97a3-4d0b-9e28-2749df940e97,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,NULL
4048a78a-720b-4b31-b41f-0a0080e68a72,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-26 07:10:10,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2024-04-26 07:17:44,2500,0,0,0,NULL,_binary '0',_binary '0',2024-04-26 07:17:44,2024-04-26 07:10:10,NULL,HIRED,NULL,NULL,0,0,NULL,NULL,8a7544d5-fbd2-4f32-8062-827ab7cbe846,67ef48a7-3430-4c29-873e-75cee189c472,12b5ae56-c3dc-491c-854b-b3ea56d4fa2a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,NULL
4169df15-713d-4121-bf74-b7c81dff4d6a,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-08-18 13:09:24,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2023-08-18 13:22:40,0,45,0,0,NULL,_binary '0',_binary '0',2023-08-18 13:22:36,2023-08-18 13:09:24,NULL,HIRED,35213336,2541622,0,45,NULL,NULL,ac2c9231-ea56-4931-91ef-0c7d7d2258ec,67ef48a7-3430-4c29-873e-75cee189c472,12b5ae56-c3dc-491c-854b-b3ea56d4fa2a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,19430a8c-6324-4105-8fc5-b7973e8f5d7f,29.00,0.00
41ea3c30-33f0-485a-9f0e-454fe07fa895,9e11456c-f0f6-48c7-9cbf-6f4447379727,2022-12-21 08:54:50,9e11456c-f0f6-48c7-9cbf-6f4447379727,2022-12-21 08:57:06,0,50,5,5,,_binary '0',_binary '0',2022-12-21 08:57:05,2022-12-21 08:55:06,NULL,ACCEPTED,32529172,2062698,0,7,NULL,2022-12-21 18:30:00,98fbd03c-535a-4cd5-be93-e00cf92793c2,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,NULL,NULL,NULL,0.00
4200da22-8725-4e88-9202-4ca4dbaf2ffc,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-24 11:49:58,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-08 03:54:36,0,110,110,1110,NULL,_binary '0',_binary '0',NULL,2024-06-24 11:49:58,NULL,OFFER_NEGOTIATION,NULL,NULL,0,357.1,NULL,NULL,71b3e8cf-717c-45f4-8e34-07df032b5751,c0034241-97a3-4d0b-9e28-2749df940e97,e1e79a2e-481f-4f46-b8c8-2dbc6b3307c1,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,c0034241-97a3-4d0b-9e28-2749df940e97,NULL,NULL
423e154c-c0cc-4aae-81f7-782db7a4e0ab,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-25 07:18:40,0c36a187-4358-49d8-96da-a03c74687490,2024-04-25 07:30:40,0,88,100,20,NULL,_binary '0',_binary '0',2024-04-25 07:30:33,2024-04-25 07:18:40,NULL,HIRED,59072066,3827270,0,0,NULL,NULL,26321b2b-914c-4819-b52d-3835b9330906,0c36a187-4358-49d8-96da-a03c74687490,7f66224a-ff53-4606-94db-4a0471a7bed4,NULL,0c36a187-4358-49d8-96da-a03c74687490,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,NULL
4435bce0-4a83-49de-a4ff-b029e4454ec1,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-19 10:18:38,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-19 10:18:38,0,10,0,0,NULL,_binary '0',_binary '0',NULL,2024-03-19 10:18:38,NULL,OFFER_NEGOTIATION,NULL,NULL,0,0,NULL,NULL,49050db5-46e1-470f-9046-9f3f75890ea2,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,54fea194-4220-40ff-83dd-00c5a946dc25,NULL,NULL
462687ca-eb58-4f05-92bc-f481467be061,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-03-29 06:04:39,97f643e5-b5b2-43a2-9c7a-ae9743219120,2024-03-29 06:07:16,0,10,10,10,NULL,_binary '0',_binary '0',2024-03-29 06:07:06,2024-03-29 06:04:39,NULL,HIRED,57588068,3813654,0,0,NULL,NULL,872c21a4-2850-4e6a-a0d5-e1b847680f66,97f643e5-b5b2-43a2-9c7a-ae9743219120,599f96ec-f751-4212-a29b-af05113d0a5c,NULL,97f643e5-b5b2-43a2-9c7a-ae9743219120,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,NULL
4628a211-3c77-4ecd-b93a-7499ae4cbd0e,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-27 05:18:06,33b084f8-5018-401d-a23e-352419099be5,2024-08-27 08:35:10,0,0,0,0,NULL,_binary '0',_binary '0',2024-08-27 08:35:10,2024-08-27 05:18:06,NULL,HIRED,NULL,NULL,0,0,NULL,NULL,130a8570-9165-4478-950d-3a64fc348d7e,33b084f8-5018-401d-a23e-352419099be5,66e44dfa-d776-4b7f-92da-7dcaa8b6fa93,NULL,33b084f8-5018-401d-a23e-352419099be5,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,5.00
469bb011-5bce-42fa-a534-0164fb4d3934,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-08 12:53:09,61703f25-0098-4ed7-bc9f-e8f65e8953f8,2024-03-08 12:54:49,122212121,0,0,0,NULL,_binary '0',_binary '0',2024-03-08 12:54:49,2024-03-08 12:53:09,NULL,HIRED,NULL,NULL,0,0,NULL,NULL,8c4070fc-b105-4b6b-84d8-1fc51bfd855b,67ef48a7-3430-4c29-873e-75cee189c472,12b5ae56-c3dc-491c-854b-b3ea56d4fa2a,61703f25-0098-4ed7-bc9f-e8f65e8953f8,61703f25-0098-4ed7-bc9f-e8f65e8953f8,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,NULL
46f01dd9-205f-4194-82b3-89917d36ff46,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-19 12:51:05,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-20 04:01:24,0,0,0,0,NULL,_binary '0',_binary '0',NULL,2024-02-19 12:51:05,NULL,OFFERED,NULL,NULL,0,0,NULL,NULL,b0a9be3f-c9a7-45c3-a263-86490762d5a5,8a251f2b-92ec-4363-ac52-5e59c5755d05,463cde2e-5f78-4296-ae3d-815ae2229db4,89f1e714-f065-42a8-b5fd-6fa395263257,c8367fc3-d459-4b83-b48b-37521e6d4795,89f1e714-f065-42a8-b5fd-6fa395263257,NULL,NULL
470802d1-1829-42cf-9c48-156244331bbe,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-04-18 06:52:13,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-04-18 07:03:35,0,13,11,1,NULL,_binary '0',_binary '0',NULL,2025-04-18 06:52:13,NULL,OFFERED,NULL,NULL,0,28.57,NULL,NULL,e896d0f4-3d6d-474f-9649-53922a74192d,b620ff42-4844-4443-be24-3e72f1e9dd32,27e3d474-fb89-4624-8250-b16cd3e21780,NULL,c0f385bf-790f-431d-8dc4-1bf83ba3a392,b620ff42-4844-4443-be24-3e72f1e9dd32,NULL,NULL
4b23d499-6e72-4d21-8281-73f21b92b148,9e11456c-f0f6-48c7-9cbf-6f4447379727,2022-02-24 14:28:39,9e11456c-f0f6-48c7-9cbf-6f4447379727,2022-02-24 14:30:15,0,0,0,0,NULL,_binary '0',_binary '0',NULL,2022-02-24 14:30:15,NULL,APPLIED,NULL,NULL,1000,0,NULL,2022-02-25 18:30:00,081e736e-487d-49c5-8fc9-ad8c8df0447f,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b,NULL,NULL,NULL,NULL,0.00
