id,created_by,created_date,updated_by,updated_date,bidding_type,client_special_notes,has_bidded_on_project,is_project_completed,margin_percentage,platform_fee,project_accepted_date,project_applied_date,project_completion_date,status,sub_contractor_cost,subcontractor_payout,project_detail_id,subcontractor_id,subcontractor_profile_id,project_estimated_start_date,bid_action,worker_cost,worker_id,worker_profile_id
3616b76b-e01a-42df-a06e-d42229c8fd23,NULL,2023-06-27 11:08:01,NULL,2023-06-27 11:08:01,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,477ce6d7-3cea-46e9-95aa-658efad38537,NULL,NULL,NULL,0,0,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7
364fb957-0070-4f91-8bb2-87492c108b27,NULL,2024-03-14 09:44:03,NULL,2024-03-14 09:51:06,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-03-14 09:51:06,NULL,NULL,ACCEPTED,999,0,cd62ee3f-216b-434a-a432-05405b4fbd83,c1e99329-85c4-457f-9e56-40760d57aff5,3422a13f-a720-4fb5-8341-9ec74647ad21,2024-03-14 09:49:52,0,0,NULL,NULL
367fcf21-de85-4504-9d2d-17db994bc5fa,NULL,2024-08-23 04:28:12,NULL,2024-08-23 04:28:22,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-08-23 04:34:33,NULL,NULL,ACCEPTED,10,0,b653fbe8-8386-4310-8217-87706d634b67,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,NULL,0,NULL,NULL
3694f504-a4d0-4044-abb6-ae171199f7a5,NULL,2022-12-16 05:10:25,NULL,2022-12-16 05:10:33,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2022-12-16 05:13:55,NULL,NULL,ACCEPTED,0,0,b0772fb9-eb61-4c80-8918-f42edc7293fe,NULL,NULL,NULL,0,12,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b
37109007-4b34-4f67-a7fa-75c0ae250e8e,NULL,2024-02-14 05:12:24,NULL,2024-02-14 05:12:40,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,200,0,934e24bc-d020-4e0e-ab93-930dc8107df1,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,0,0,NULL,NULL
371c9342-cdc2-4aa8-8950-486cf2d57d9e,NULL,2022-05-20 11:27:16,NULL,2022-05-20 11:27:57,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2022-06-08 11:28:18,NULL,NULL,ACCEPTED,35000,0,e2a87817-00f1-4626-a84b-bbcd0b6ba711,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,0,0,NULL,NULL
376b06a9-2085-4dd8-89ee-8de8e9c716f0,NULL,2024-07-04 09:11:11,NULL,2024-07-04 09:11:23,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,88,0,02b23843-8112-4d77-9167-21eaf22476e1,c1e99329-85c4-457f-9e56-40760d57aff5,3422a13f-a720-4fb5-8341-9ec74647ad21,NULL,NULL,0,NULL,NULL
37a8957d-1938-4e15-aba3-f668dc969a1b,NULL,2024-04-17 09:25:42,NULL,2024-07-12 10:39:15,BY_PROJECT,,_binary '',_binary '0',0,0,2024-07-12 10:39:15,2024-04-17 09:26:08,NULL,ACCEPTED,1000,0,fe1fd731-1099-421e-9652-31628e42a45c,73c35bda-c637-4513-a758-b9491df12540,7f0d466f-5824-407f-ba2e-6e878c8cc8ad,2024-07-12 10:38:12,NULL,0,NULL,NULL
37dfa8cf-e1a8-461f-9fbf-32c13c501a0b,NULL,2024-02-21 06:31:10,NULL,2024-02-21 06:33:27,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,d97fa23d-117e-44cd-9c6f-f62a81d8a4b2,NULL,NULL,NULL,0,104,1ec5afe3-043f-45dd-8f4c-7a84d55db398,885f9677-e48d-444a-bff6-4dc9e36dae00
3837d4b6-c5fd-48a0-b3bc-71478a3325a3,NULL,2023-03-17 07:23:22,NULL,2023-03-17 07:23:22,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,1dced0a9-64ce-4d8c-83ba-10fba6e326f0,NULL,NULL,NULL,0,0,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7
38acb258-7c2c-4865-a1d5-e1ce7f2d76f4,NULL,2024-07-09 09:45:56,NULL,2024-07-09 09:53:39,BY_PROJECT,"The standard Lorem Ipsum passage, used since the 1500sn""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum",_binary '',_binary '0',0,0,2024-07-09 09:53:39,2024-07-09 09:48:53,NULL,ACCEPTED,31,0,3121a9d6-1948-4074-b04d-9790cd84f2ee,c1e99329-85c4-457f-9e56-40760d57aff5,3422a13f-a720-4fb5-8341-9ec74647ad21,2024-07-09 09:52:36,1,0,NULL,NULL
38daed6a-1631-4580-bca1-f0cfe038ca59,NULL,2024-03-01 07:14:53,NULL,2024-03-01 07:18:21,BY_PROJECT,,_binary '',_binary '0',0,0,NULL,2024-03-01 07:17:03,NULL,OFFERED,88980,0,ed2e2bf4-688a-41b2-8ed1-1721f59c7e9d,c1e99329-85c4-457f-9e56-40760d57aff5,3422a13f-a720-4fb5-8341-9ec74647ad21,NULL,0,0,NULL,NULL
3909e35c-69bb-485b-a6b9-5e1f33f9cfc3,NULL,2024-03-14 10:29:16,NULL,2024-03-14 10:35:32,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-03-14 10:35:32,NULL,NULL,ACCEPTED,795,0,d9ed2f64-4f9e-4da8-ad9f-b4e1eacc4e57,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,2024-03-14 10:34:18,0,0,NULL,NULL
3a019a1a-2122-4d4f-96a8-3636ca0e541a,NULL,2024-02-13 06:19:48,NULL,2024-02-13 06:20:02,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,100,0,3b29a5c1-4587-4ccf-9e05-589c56a8cbbe,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,0,0,NULL,NULL
3a34c984-6e38-4c6c-ae60-919c4b5184ba,NULL,2022-06-03 05:11:27,NULL,2022-06-03 05:11:50,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2022-06-14 11:13:50,NULL,NULL,ACCEPTED,15,0,f8f9ad65-d723-417b-8128-e7832f5c9d89,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,0,0,NULL,NULL
3a9a8b4f-b542-467f-bbf4-c5332ef81c06,NULL,2024-08-06 05:45:01,NULL,2024-08-06 05:45:50,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-08-06 05:48:17,NULL,NULL,ACCEPTED,200,0,18642a7c-7f6a-4bf4-9ebe-316d3b6e5c25,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,NULL,0,NULL,NULL
3aa425d2-be8d-4782-8887-90010185a92f,NULL,2024-03-01 05:31:42,NULL,2024-03-01 05:32:55,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,774,0,5f429c89-3a04-4b6e-bf33-25b37ba6c2e2,c1e99329-85c4-457f-9e56-40760d57aff5,3422a13f-a720-4fb5-8341-9ec74647ad21,NULL,0,0,NULL,NULL
3ad1d0e6-1b51-4c6b-a00a-d3ebc72514ac,NULL,2024-01-17 10:10:22,NULL,2024-01-17 10:10:22,BY_PROJECT,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,c0f4524c-1426-4a69-880b-ee5db25f9042,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,0,0,NULL,NULL
3ad21ecb-c2a9-4253-9071-c83b7b760575,NULL,2024-04-24 09:48:35,NULL,2024-04-24 09:52:20,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-04-24 10:04:42,NULL,NULL,ACCEPTED,0,0,8c299b94-fd1f-447b-8834-75c88d7d78d0,NULL,NULL,NULL,NULL,220,0c36a187-4358-49d8-96da-a03c74687490,7f66224a-ff53-4606-94db-4a0471a7bed4
3b158f48-5074-45c8-8777-f0c22f961158,NULL,2024-01-25 11:56:44,NULL,2024-01-25 11:58:29,BY_PROJECT,NULL,_binary '',_binary '0',0,0,NULL,2024-01-25 11:58:29,NULL,APPLIED,100,0,e33b9830-c1c7-4e2d-9960-1122092455fe,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,0,0,NULL,NULL
3b983f03-fbbf-438c-91b1-bd0ea82ebe86,NULL,2023-01-25 07:31:43,NULL,2023-01-25 07:31:50,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2023-01-25 07:32:49,NULL,NULL,ACCEPTED,0,0,4f9ae036-57fe-4ba1-8945-b5855f795ebe,NULL,NULL,NULL,0,35,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7
3c210bb8-534f-449e-9df5-a6ebebc2d716,NULL,2024-07-09 06:33:27,NULL,2024-07-09 06:34:19,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,063c2c14-a010-40fc-b950-a300e0756df5,c1e99329-85c4-457f-9e56-40760d57aff5,3422a13f-a720-4fb5-8341-9ec74647ad21,NULL,NULL,0,NULL,NULL
3c3e2325-b44c-4c6f-ad1b-b98704e165b7,NULL,2024-07-05 04:47:35,NULL,2024-07-05 04:50:19,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,1ecb1e19-9cd6-498b-83e0-5698601e7328,NULL,NULL,NULL,NULL,0,97f643e5-b5b2-43a2-9c7a-ae9743219120,599f96ec-f751-4212-a29b-af05113d0a5c
3c46d228-bd4d-4861-9bf4-33c472d83df7,NULL,2023-12-05 05:42:41,NULL,2023-12-28 09:08:02,BY_PROJECT,,_binary '0',_binary '0',0,0,2023-12-28 09:08:02,2023-12-05 05:43:06,NULL,ACCEPTED,1569,0,5437d361-6ede-432b-b899-f4b4999b664a,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,2023-12-28 09:06:09,1,0,NULL,NULL
3c665a19-ada8-4c54-938e-bd07a34de63b,NULL,2024-07-16 04:56:11,NULL,2024-07-16 05:10:44,BY_PROJECT,,_binary '',_binary '0',0,0,2024-07-16 05:10:44,2024-07-16 04:56:41,NULL,ACCEPTED,5555,0,3692b272-4f6f-410d-8f98-1baf450e02f0,73c35bda-c637-4513-a758-b9491df12540,7f0d466f-5824-407f-ba2e-6e878c8cc8ad,2024-07-16 05:09:41,NULL,0,NULL,NULL
3cb8ed68-d5b9-4c3f-ad70-eb5806be5fe0,NULL,2023-03-17 04:15:30,NULL,2023-03-17 04:15:30,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,1dced0a9-64ce-4d8c-83ba-10fba6e326f0,NULL,NULL,NULL,0,0,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7
3cc53165-81fa-492a-a9c3-2bde7588be16,NULL,2024-07-09 09:55:39,NULL,2024-07-09 09:57:13,BY_PROJECT,,_binary '',_binary '0',0,0,NULL,2024-07-09 09:55:57,NULL,REJECTED,110,0,e8ba95a1-d22b-46a4-abe1-0f38fe618aa7,c1e99329-85c4-457f-9e56-40760d57aff5,3422a13f-a720-4fb5-8341-9ec74647ad21,NULL,NULL,0,NULL,NULL
3ccfcea6-a862-493f-8a4d-5c57eeaf2672,NULL,2024-02-15 05:12:02,NULL,2024-02-15 05:12:02,BY_PROJECT,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,085d75e4-a1b3-452c-8790-398b0b09b705,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,0,0,NULL,NULL
3cf0d74b-dc3a-4282-9376-32ebb1cbf720,NULL,2024-06-10 07:18:58,NULL,2024-06-10 11:27:35,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-06-12 12:20:02,NULL,NULL,ACCEPTED,0,0,716910a7-0647-42f6-8b85-fba425bb2511,NULL,NULL,NULL,NULL,1000,ea8d9856-029d-4071-8305-def44004aca8,d2ea8245-a80f-4cc1-b2f7-2b60ee86e1a3
3d008fc4-2809-4695-be28-62a1728b7291,NULL,2024-07-15 03:43:06,NULL,2024-07-15 03:43:06,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,07a092c3-f3f8-4940-b91e-861d587688af,8e9967a6-5915-45d4-a25e-11b1876d18df,2212c4cb-c5d0-4bbf-91d0-82f3e685f1d7,NULL,NULL,0,NULL,NULL
3e1bf83f-7aee-4ffa-8dd2-b81d3af0d5f8,NULL,2024-07-05 04:54:10,NULL,2024-07-05 04:54:10,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,bcdfe56a-2d95-4812-991b-1724622facc0,8e9967a6-5915-45d4-a25e-11b1876d18df,2212c4cb-c5d0-4bbf-91d0-82f3e685f1d7,NULL,NULL,0,NULL,NULL
3e271e10-1624-4ebc-b7ab-9906e5c4d379,NULL,2024-04-23 08:59:11,NULL,2024-04-23 09:36:28,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-04-23 09:43:50,NULL,NULL,ACCEPTED,150,0,8f18777d-a3eb-4a3c-a47a-b8a84f7c11d8,8e9967a6-5915-45d4-a25e-11b1876d18df,2212c4cb-c5d0-4bbf-91d0-82f3e685f1d7,NULL,NULL,0,NULL,NULL
3e3c07fe-654f-4bbb-85f0-63113d01408a,NULL,2024-07-05 05:27:47,NULL,2024-07-05 05:33:32,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-07-05 05:35:09,NULL,NULL,ACCEPTED,100,0,e813c7ff-f9bf-48d3-8530-886b5d613ef2,c1e99329-85c4-457f-9e56-40760d57aff5,3422a13f-a720-4fb5-8341-9ec74647ad21,NULL,NULL,0,NULL,NULL
3ea23faf-9da4-4e91-b650-031c46322793,NULL,2024-07-31 10:23:09,NULL,2024-07-31 10:41:21,BY_JOBSITE,NULL,_binary '0',_binary '',0,0,2024-07-31 10:24:14,NULL,2024-07-31 10:41:21,ACCEPTED,13,0,3c5e28ac-3264-4793-82ed-0dcac17d1eb5,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,NULL,0,NULL,NULL
3ee73f0d-1ec4-4d8d-96cb-48b8db34c628,NULL,2024-07-12 09:32:31,NULL,2024-07-12 09:32:54,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-07-12 09:35:31,NULL,NULL,ACCEPTED,14,0,fc88bc02-4f37-431b-a805-34788f43324c,8e9967a6-5915-45d4-a25e-11b1876d18df,2212c4cb-c5d0-4bbf-91d0-82f3e685f1d7,NULL,NULL,0,NULL,NULL
3f446704-6c7d-4e1f-b7ed-ade925e05f7c,NULL,2024-08-23 06:17:58,NULL,2024-08-23 06:17:58,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,b653fbe8-8386-4310-8217-87706d634b67,8e9967a6-5915-45d4-a25e-11b1876d18df,2212c4cb-c5d0-4bbf-91d0-82f3e685f1d7,NULL,NULL,0,NULL,NULL
3fa173a4-655c-43a2-bf7a-8e887cbf73fc,NULL,2024-03-27 04:30:39,NULL,2024-03-27 04:34:03,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-03-27 04:34:03,NULL,NULL,ACCEPTED,100,0,f1f0047d-c246-4dd3-a40d-25ea4c582036,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,14119d7b-9caa-4216-a8c6-cbf5a29afceb,2024-03-27 04:32:50,NULL,0,NULL,NULL
3fd56f2c-e9f8-4fa5-b87c-b67aea1ded99,NULL,2024-02-15 12:33:17,NULL,2024-02-15 12:33:48,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,300,0,41ccd2e8-54a7-401d-84e8-8a21309c6ec6,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,0,0,NULL,NULL
3ff6e2b0-a080-4b96-90c4-1375e84301fa,NULL,2024-07-16 04:39:28,NULL,2024-07-16 04:41:15,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-07-16 04:41:15,NULL,NULL,ACCEPTED,20,0,f04bfb43-03c4-4830-9bcd-2214884355a5,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,2024-07-16 04:40:12,NULL,0,NULL,NULL
409e6e36-46da-4e7d-a1a9-d075861e5a32,NULL,2024-08-02 09:37:08,NULL,2024-08-02 09:37:37,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-08-02 09:39:27,NULL,NULL,ACCEPTED,3000,0,de29d25f-2436-4e1e-b9af-14f8975156bb,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,NULL,0,NULL,NULL
40b1f534-736a-403c-b9f4-55c2da497c4e,NULL,2024-03-13 09:39:24,NULL,2024-03-13 09:42:55,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,e6f85ed4-334b-4a67-9e53-bcfe7eb7d30b,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,0,0,NULL,NULL
412c5f29-e4fe-4985-b00f-2c5cd69074f9,NULL,2024-07-08 12:18:19,NULL,2024-07-08 12:24:12,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-07-08 12:26:53,NULL,NULL,ACCEPTED,153,0,8d4c26aa-e787-48f6-8e43-808133eac091,73c35bda-c637-4513-a758-b9491df12540,7f0d466f-5824-407f-ba2e-6e878c8cc8ad,NULL,NULL,0,NULL,NULL
4158adc0-2ea8-4d71-ac95-84e4351e64f5,NULL,2023-12-21 00:08:29,NULL,2023-12-26 05:06:42,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2023-12-26 05:09:50,NULL,NULL,ACCEPTED,0,0,ab9c8348-796f-4044-8c80-92dba15c3033,NULL,NULL,NULL,0,123,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7
4289b630-3b18-44e6-a1cc-32a0d9816f05,NULL,2024-02-05 05:54:26,NULL,2024-02-05 06:32:02,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-02-05 06:46:31,NULL,NULL,ACCEPTED,203,0,3a290cbf-1e75-4621-affd-d9f967082a22,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,0,0,NULL,NULL
428d6757-f764-4184-aaf5-925269575867,NULL,2024-07-03 12:26:55,NULL,2024-07-03 12:27:15,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-07-03 12:28:38,NULL,NULL,ACCEPTED,1665,0,9467c620-3031-49be-861c-379b5c57c84a,c1e99329-85c4-457f-9e56-40760d57aff5,3422a13f-a720-4fb5-8341-9ec74647ad21,NULL,NULL,0,NULL,NULL
43019f2b-f662-42d9-a6ae-d393b9b034b0,NULL,2024-07-03 12:06:13,NULL,2024-07-03 12:06:27,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,1453,0,6cbf7054-9032-47ad-ad64-101f47664211,c1e99329-85c4-457f-9e56-40760d57aff5,3422a13f-a720-4fb5-8341-9ec74647ad21,NULL,NULL,0,NULL,NULL
43efdf6a-bc78-4617-924c-1e3e71b123c4,NULL,2022-02-15 04:22:19,NULL,2022-02-15 05:24:58,BY_PROJECT,NULL,_binary '',_binary '0',0,0,NULL,2022-02-15 05:24:58,NULL,APPLIED,400,0,d547b61d-622e-4108-a549-72b15a3d5f37,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,0,0,NULL,NULL
43f73f2a-cd95-4aa7-bd4d-314482b3e700,NULL,2024-07-09 06:13:53,NULL,2024-07-09 06:14:19,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-07-09 06:20:47,NULL,NULL,ACCEPTED,28,0,ec95f6f5-436c-4f9c-929a-22e6f8d4d595,c1e99329-85c4-457f-9e56-40760d57aff5,3422a13f-a720-4fb5-8341-9ec74647ad21,NULL,NULL,0,NULL,NULL
43fec5ce-39d0-40d3-8fc2-291e053a016c,NULL,2024-07-02 11:42:52,NULL,2024-07-02 11:43:45,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,8b9970bc-6413-4e0d-abd7-3960baa60508,NULL,NULL,NULL,NULL,780,4a5d5957-632c-43b9-979c-6a3c384f4e13,3f3d0ac3-5d96-4cbe-886e-68f76a8eb64c
4453c45b-7e6c-4ab2-b958-4198db66bd43,NULL,2024-02-20 04:15:56,NULL,2024-04-18 04:07:46,BY_JOBSITE,NULL,_binary '0',_binary '',0,0,NULL,NULL,2024-04-18 04:07:46,STARTED,0,0,0bf86c5a-74e5-490d-9209-62bfed3057fd,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,0,0,NULL,NULL
447e68e9-264a-4b57-bb7c-19d5aa550b69,NULL,2024-07-12 09:33:23,NULL,2024-07-12 10:00:10,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,121,0,aeb3a43c-c75a-41ec-a01a-b5a571c568d4,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,NULL,0,NULL,NULL
45ec8389-5dd3-40af-a30d-42b36974f9d1,NULL,2024-06-12 05:28:57,NULL,2024-06-12 05:30:37,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,0248037a-0f3e-44d0-b833-1a0a5934880a,NULL,NULL,NULL,NULL,1000,ea8d9856-029d-4071-8305-def44004aca8,d2ea8245-a80f-4cc1-b2f7-2b60ee86e1a3
460bbdb5-cac7-457b-bf42-0c7d68d76416,NULL,2024-06-13 06:38:26,NULL,2024-06-13 06:42:57,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,48cd85e3-696b-45e8-9ad2-45894f6b9aa3,NULL,NULL,NULL,NULL,100,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,20118dd4-773f-47c3-b32a-db8efdfe213a
468af8cf-9220-438f-8775-b3485f3a8a8a,NULL,2024-02-09 10:49:37,NULL,2024-02-09 10:50:08,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-03-12 11:12:58,NULL,NULL,ACCEPTED,0,0,753cd1fe-cc94-4ddb-975c-f86b61896658,NULL,NULL,NULL,0,250.5,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7
46aa5a0f-29bd-4b0c-a307-41ac4ac9cd9f,NULL,2024-07-02 06:43:39,NULL,2024-07-02 06:44:04,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,1f8a8f57-4a7d-4829-b282-26ef09e91e96,NULL,NULL,NULL,NULL,54,97f643e5-b5b2-43a2-9c7a-ae9743219120,599f96ec-f751-4212-a29b-af05113d0a5c
46fe2850-80f0-443c-ad11-a9c414a28a7e,NULL,2025-04-11 10:53:36,NULL,2025-04-11 11:00:07,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2025-04-11 11:55:50,NULL,NULL,ACCEPTED,0,0,d7a4321a-22f9-4571-93f8-d513cb2f4705,NULL,NULL,NULL,NULL,12,54fea194-4220-40ff-83dd-00c5a946dc25,cf31e465-381d-4591-b244-0a2bb5bce5c7
4720a529-895a-4ea6-a09d-86a37994b9a5,NULL,2024-01-23 05:38:14,NULL,2024-01-23 05:38:15,BY_PROJECT,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,e1ff04a6-de5f-4ec3-a9ce-56cf4e10b846,17f0eece-fad0-467a-9186-64ae8ee8b419,c3f1bf04-58c4-4bec-a001-586369e11282,NULL,0,0,NULL,NULL
4771391e-142c-409a-afdb-f127f9e7e13d,NULL,2024-04-18 07:14:41,NULL,2024-04-18 07:24:39,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-04-18 07:27:19,NULL,NULL,ACCEPTED,1949,0,1ab171df-68d1-4fc2-b776-ede5b7ab829e,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,NULL,NULL,0,NULL,NULL
4773ccf8-2691-4aaf-ae84-a4665ac39c6c,NULL,2024-06-10 04:02:59,NULL,2024-06-10 04:50:02,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,NULL,NULL,NULL,STARTED,0,0,4cb983d1-9ed3-43e4-8b98-2f31e8705cdf,NULL,NULL,NULL,NULL,1210,9e11456c-f0f6-48c7-9cbf-6f4447379727,9f5e473a-840c-4c67-9359-cb15e7405c9b
47b67f25-fc33-4fc3-8722-915217b2e700,NULL,2024-05-09 06:17:12,NULL,2024-07-31 11:26:24,BY_JOBSITE,NULL,_binary '0',_binary '',0,0,2024-05-09 06:27:51,NULL,2024-07-31 11:26:24,ACCEPTED,0,0,ad3fbaf0-ed03-46f0-aa46-145fe4f44dfa,NULL,NULL,NULL,NULL,5000,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,20118dd4-773f-47c3-b32a-db8efdfe213a
496e05ad-3163-428c-9078-0076de8124c5,NULL,2024-02-14 09:28:59,NULL,2024-02-14 09:44:35,BY_JOBSITE,NULL,_binary '0',_binary '0',0,0,2024-02-14 09:44:35,NULL,NULL,ACCEPTED,7404,0,1b4ffaa9-3d22-4697-8e90-a5913696fbb0,a3d2b1e9-d64f-46b7-85f5-af83442a5547,962c9bfc-f604-4db3-ae46-a76c6913b103,2024-02-14 09:44:21,0,0,NULL,NULL
49717f86-bf2e-47fd-818c-4ac334109919,NULL,2022-07-27 10:21:43,NULL,2022-09-07 10:46:59,BY_JOBSITE,NULL,_binary '0',_binary '',0,0,2022-07-27 11:41:45,NULL,2022-09-07 10:46:59,ACCEPTED,10000,0,a05cd177-e8ab-4233-8aed-5d8b0e06960f,13c3dd8f-1a6e-4f15-b22d-2b5d3f243796,7d312f6c-c236-46d2-a134-0e36f40a1b52,NULL,0,0,NULL,NULL
