id,created_by,created_date,updated_by,updated_date,amount,has_advance_payment,name,percentage,change_request_id,jobsite_id
1d7f6097-d89c-4c09-adbb-d9b311887982,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-29 13:05:52,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-29 13:05:52,20,_binary '0',subcontractor change request,100,a931d2ee-331e-4af0-b94e-9bc604f4321b,224446eb-f41f-454e-aa3c-d18838b0c289
1dc5f5d0-bc14-4365-aede-8e92c6ff00a3,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:20:49,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:20:49,800,_binary '0',ms1,40,NULL,3dad8e2a-fa23-4e77-847a-27381fe09215
1dc6a67b-1ab0-48cf-8c80-0e51742d4e60,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-07 04:47:10,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-07 04:47:47,777,_binary '0',999,100,NULL,3b121cb9-d810-43da-959a-194a841b61ac
1ec47af5-b84a-442a-8e58-55048ba2bdd3,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-16 04:26:20,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-16 04:26:20,1111111111,_binary '0',MS,100,NULL,99b3463a-cfbb-4feb-bf3d-98d6ad213efa
1f06f3fc-433c-4e4c-9574-5055bd50f2b7,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-01 06:15:04,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-01 06:15:04,140,_binary '0',ms2,70,NULL,97033f4b-0952-485b-b905-61ff3118c66d
1f723151-ce89-43eb-b5dc-2d86f2583c3e,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-01 09:24:05,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-01 09:24:05,156,_binary '0',PRP TEST 01-03-2024,100,NULL,ff94e43b-e954-4d76-a7a1-f87e1d80330e
1fbc9e88-a539-41e1-a702-57c75f92f5e7,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-22 09:13:46,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-22 09:13:46,111,_binary '0',PRP,100,NULL,4187013b-d1c5-4fcf-bbf8-04eb187fea4a
200c552c-8b68-4b8b-af07-9daf65129e9e,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-23 10:52:45,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-06 09:59:20,574.7,_binary '0',MS1,70,NULL,27d59306-60c8-429a-ac37-7e0f4f9343af
20b11e34-726e-4d83-8408-a14c882c791d,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-28 13:46:00,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-28 13:47:02,0,_binary '0',MS1,100,NULL,e2d696f7-ba2f-4c75-a372-ab1ae6f63875
20c82fbb-db37-417b-9c8f-d11836b437ed,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2022-11-29 13:07:43,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2022-11-29 13:07:43,0,_binary '0',Client change request,100,cf3a1aa3-26ef-4100-8a55-692d143d86f3,225e0d98-8eb2-4b85-a3da-5dd7831a9652
20d9593f-18fd-4d18-9bb8-13812ad5b641,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 12:29:57,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 12:29:57,777,_binary '0',Login,100,NULL,18dbfca9-bcc9-464c-8bd9-720ca6b487df
2189123f-d41d-4fdb-b7f7-f7d73a95b21e,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-29 09:52:32,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-29 09:53:57,60,_binary '0',MS1,30,NULL,229ffc42-d045-40bc-86ba-4de491ac66de
21ba9b15-c35c-4272-a640-f23c86768a2e,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-01 09:40:58,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-01 09:40:58,1000,_binary '0',PRP TEST2 01-03-2024,100,NULL,b844a4fc-8cdd-432e-9a86-458127acc811
21c941b9-524c-453f-8c0c-bbbd95c052b6,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,0,_binary '0',M1,100,NULL,44615858-8839-4290-998c-e8500d4dcd88
22987257-3325-4d20-9026-97d074c442ff,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:20:49,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:20:49,1200,_binary '0',ms2,60,NULL,a21599ed-e1c0-4f38-a5ec-f228b9b69e49
249a725d-0362-4aef-9b1a-8a72f6e88248,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:29:57,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:29:57,0,_binary '0',M2,100,NULL,e18b4150-74cf-4ddd-af22-e0a1577ad40f
24cdb258-cc6a-4347-ab80-b3a1f6f0b4e5,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-28 05:33:56,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-28 05:33:56,181800,_binary '0',ppppp,100,7c7ba250-82f5-4656-a80f-e75d597468a1,d0bdd6ab-452c-4412-b1f8-71760d50ac11
24fce788-1e2a-4c08-9a47-582ffd85d21a,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 06:05:36,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 06:05:36,10,_binary '0',Login2,100,NULL,c6f01212-de02-489f-a2ab-a34a751ce433
2537c0fb-1d60-4692-8e3b-2b02719282bd,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-05 10:10:17,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-05 10:10:17,500,_binary '0',MS,100,NULL,522d12d9-a59d-4b13-8ce6-f2cc31fbf123
25a0878b-85ec-4e24-82bc-e21310b5200a,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-21 05:03:30,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-21 05:03:30,1111111111,_binary '0',MS,100,NULL,7c894937-a2ba-471e-9ef9-ad08ac07f355
2665bb24-3861-44ac-9d70-0545c41cb2cf,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-06-12 06:26:05,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-06-12 06:26:05,1111111111,_binary '0',Login,100,NULL,8b7a401b-4e77-4607-9132-9f6279658d3e
2678a7a9-5252-412d-9d8a-4875dc73c55b,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-28 12:27:09,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-28 12:27:09,777,_binary '0',MS,100,NULL,54a63933-c783-4704-a449-f67a5bf81d38
26b0659c-7d5c-428a-a163-abbf1e142f70,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-14 08:43:04,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-14 08:43:04,777,_binary '0',Login,100,NULL,6203589d-53f7-48ed-b83f-46cc4a607f2c
26c02e5f-cd5d-4ac2-83a6-122805f3174d,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:29:57,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:29:57,0,_binary '0',M2,100,NULL,bdeac6b3-7bb0-419d-baed-319632d7c7b6
26cf9243-58ef-4dbc-a4b9-a17bff0f5523,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-01 11:00:30,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-01 11:00:30,600,_binary '0',ms1,30,NULL,005c86f0-513c-4dae-ace9-d92dbdfde807
27868323-7b1f-4296-8204-c1e55756d2cc,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-31 06:15:18,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-31 06:15:18,545,_binary '0',MS,100,NULL,a0a73635-5401-410b-8ec6-f50113ff5881
27aed9b8-c546-4c90-9036-fc6a088ae492,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-07 05:29:00,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-07 05:29:00,0,_binary '0',PRP M2,100,NULL,d8c915f2-452d-4944-89c6-df7b7349e9c5
27e1dea4-721d-43a1-915c-5f0bd7ac4e8a,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-21 05:57:49,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-21 05:57:49,540,_binary '0',ms,100,NULL,3adb2b79-1b51-4c9b-98e0-cfcd20ff2119
2829a06f-ab73-42c2-9c52-1d9bd17c3930,73c35bda-c637-4513-a758-b9491df12540,2024-04-16 06:54:26,73c35bda-c637-4513-a758-b9491df12540,2024-04-16 06:54:26,1000,_binary '0',1111111a,100,a267af11-071b-4634-b16c-1258bafcf677,868cdcda-0fec-408f-b977-45935801595a
28ac1a7f-55c9-4bf9-8835-8e8d1764300f,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,0,_binary '0',M1,100,NULL,47663801-e64b-40b0-96ef-ee58fe529900
28b55017-966b-484f-82ad-5b2eb6f03a5e,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-04 10:13:45,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-04 10:13:45,777,_binary '0',Login,100,NULL,f3a103fe-90da-49c9-a9fe-24cb659a73b6
28bbb871-1714-4cba-af0f-ed04a5b46ddb,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-05 04:52:41,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-05 04:52:41,1111111111,_binary '0',Login,100,NULL,eac23923-2e41-48bf-b5dc-46ef4fb92bef
292e367f-4cd2-4681-9ec5-e5c4ad429fbd,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-17 04:53:14,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-17 04:54:05,0,_binary '0',My milestone,100,NULL,9e72c953-ed0d-4da4-bcfc-558696e49079
2a1f5500-e3a7-4fc6-a1ce-11d35c4bd86c,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-06-27 09:53:19,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-06-27 09:53:19,1000,_binary '0',ms1,100,NULL,7ace79d2-0236-4000-b68f-3e73259c78e6
2ad9886a-cb7f-48c5-8df4-fa181a4afc14,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 03:54:32,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 03:54:32,777,_binary '0',mS,100,NULL,86e06750-fc6a-4006-8b13-9affad489e73
2b2b0c63-9f8e-4c72-b23c-74a0678ec53c,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-28 04:02:34,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-28 04:02:34,11,_binary '0',JobJunction fix rate mi,100,NULL,19f68461-4d95-411e-82b4-34c6cfa0e38f
2b3d3186-d8e3-4f79-8206-2f2d7cabaa73,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-23 10:45:55,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-23 10:45:55,777,_binary '0',MS,100,NULL,b037f2ac-12a1-46a1-8942-644a28a43c7a
2b5198f6-d507-4cfe-a15a-c587cf21a0fa,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-14 08:43:32,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-14 08:43:32,88,_binary '0',Payment,100,NULL,b4af8470-2138-42a4-9386-fb34826bac6f
2bd75ee3-30b7-4874-80a6-b06724e25709,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-06 07:21:12,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-06 07:21:12,15,_binary '0',ppp23,100,NULL,8e698040-bbda-4fb8-b4b8-08930ff22a0e
2c7a9544-dab6-449a-a06f-f6f6c69f944b,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-01 11:20:46,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-01 11:20:46,777,_binary '',pppp,100,NULL,d78cd47b-b779-4cdb-a33c-380db67a5906
2ceb3c34-902c-4608-946a-38ad27e79b00,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:20:49,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:20:49,1200,_binary '0',ms2,60,NULL,5801541a-9231-40db-bdff-ca8f9927ddcc
2cf725bc-0b8b-4b45-b035-4e82f80edb93,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-18 09:35:22,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-18 09:35:22,444,_binary '0',MS,100,NULL,993ded4b-d9ff-4ad7-a8a7-769dffb0f61a
2d0176b1-25b8-4524-86fc-4140489f83f4,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:20:49,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:20:49,800,_binary '0',ms1,40,NULL,adbf6e20-ad1e-41ea-bc91-97e62dba835a
2d213322-6b56-4177-b631-beb249b063e4,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-04-19 04:40:10,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-04-19 04:40:10,444,_binary '0',paygfv,100,NULL,89ac8651-944c-4c8a-a9f2-4fae03b631ef
2d5c3d27-9cf4-4dca-a294-7ac3904cf97b,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-29 02:34:10,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-29 02:34:10,181800,_binary '0',ppppp,100,7c7ba250-82f5-4656-a80f-e75d597468a1,d0bdd6ab-452c-4412-b1f8-71760d50ac11
2d756f15-e8c4-4543-b7c9-aeea70e981ef,c8367fc3-d459-4b83-b48b-37521e6d4795,2025-04-23 07:37:56,c8367fc3-d459-4b83-b48b-37521e6d4795,2025-04-23 07:37:56,1260,_binary '0',Setup and Integration of Digital Inspection Logs	,20,NULL,7b3acf6d-b779-4c8b-9fc5-b8f8743e9975
2e21dd16-9b55-461d-b793-5c7cabb32565,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-23 06:51:08,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-23 06:51:10,100,_binary '0',Registration,100,NULL,feacb584-f45b-4265-8568-4bce7584ee00
2eedb0f1-b990-4e97-8533-44e049278aaa,c8367fc3-d459-4b83-b48b-37521e6d4795,2025-04-23 07:37:56,c8367fc3-d459-4b83-b48b-37521e6d4795,2025-04-23 07:37:56,1260,_binary '0',Deployment of Fall Protection Equipment	,20,NULL,7b3acf6d-b779-4c8b-9fc5-b8f8743e9975
2f784e8c-b42d-4221-baaf-c5b71e08250b,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-21 08:50:04,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-02-02 10:48:21,5000,_binary '0',Closeout Package,100,6d4d8a01-28fd-47da-a6d1-41ef0c9830ee,69d56ef3-d857-4951-a071-c8c31717438a
2f952d9a-2bfb-4475-b171-8b12ed81a5cb,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:29:57,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:29:57,0,_binary '0',M2,100,NULL,bb03a265-5278-4072-8058-72af29e695e6
2fa55e3a-0d8c-4004-beaa-268bfc172077,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-14 13:00:50,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-14 13:01:47,0,_binary '0',HourlyJobSwiggyMS,100,NULL,f1e883d5-c873-4250-9471-80d3720b2a98
2fbe8516-9a3a-4aa6-b3e4-4ddde7d5f817,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-31 10:15:44,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-31 10:15:44,11,_binary '0',MS,100,NULL,86ab3a86-17bc-4a80-89fc-c8469d4660c3
302557d6-1b90-4548-817b-480c38e86e5f,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-03 10:13:49,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-03 10:15:18,536.8,_binary '0',MS2,40,NULL,4737682c-685b-4e69-bafe-ac5d0389e9f8
30538e46-3915-400e-a937-f1ca91bda5c9,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-29 13:05:52,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-29 13:05:52,20,_binary '0',subcontractor change request,100,a931d2ee-331e-4af0-b94e-9bc604f4321b,3a8c2742-377b-48e2-9c85-a788df918c82
312a724f-7f81-49a6-b066-0a4d192e5dfd,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-04 08:47:23,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-04 08:47:30,561,_binary '0',Login scenario,50,NULL,2c776496-e87e-4c1a-8dae-1a96dd7ad305
316587b8-6346-44fb-aa8d-82fdf00da23b,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-02 05:21:26,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-02 05:21:26,1200,_binary '0',MS1,100,NULL,fbbc3917-b809-4d97-95de-d055c364ac5c
327e8bdb-7555-48c1-a0df-dddca6b32a9f,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,0,_binary '0',M1,100,NULL,0b217152-7738-47aa-8853-02c23891b55e
328f8300-0924-468c-aaa7-ca216b905792,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-04-30 05:50:18,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-04-30 05:50:18,25100,_binary '0',Mounting Structure Installation,20,NULL,0557d31c-70d7-4084-8d0c-cf9a1f7fb4c4
32f88d55-6fc4-47da-af66-d7f4b9d595eb,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-10 04:41:59,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-10 04:41:59,45,_binary '0',MS,100,NULL,bac540d1-31eb-4b16-b3e9-ad0d507a4902
334627d6-8441-41f9-9fc4-098b5dd1fd3f,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-12-27 06:24:17,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-12-27 06:24:17,12,_binary '0',MS1,100,NULL,704461fc-dc56-4bec-9db6-15255880a87a
3356bbf0-41bc-44c9-b7c3-91d1edc6156f,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-19 09:06:43,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-19 09:06:43,99,_binary '0',MS,100,NULL,3dfa094f-b839-4034-8f9f-f6ffddfac5b2
3467dc22-3719-4c76-b891-3e4ceb7a0deb,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-08 04:29:02,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-08 04:29:19,111,_binary '0',MS,100,NULL,a29f47ec-f8ee-4ae8-b78d-122f243d2048
34afe26f-fc1c-42f1-a030-b9195313a072,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-10 04:15:14,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-10 04:15:14,565,_binary '0',MS,100,NULL,300c48c0-31c2-4df7-b490-fb034109d4c8
34b09b4b-3c91-4f15-8130-3efe858d6769,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:29:57,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:29:57,0,_binary '0',M2,100,NULL,e2b97ecb-f1b7-4be7-994b-900c9bdc1ed4
34d4ca3b-b851-453a-b925-3ea7ab14158a,73c35bda-c637-4513-a758-b9491df12540,2024-08-28 08:52:55,73c35bda-c637-4513-a758-b9491df12540,2024-08-28 08:52:55,111110,_binary '0',prp test change request,100,4d8583f0-4160-40e0-8b3f-29d4d69aa9a4,49a53b14-21ff-44b0-8eb1-c6efb304ea27
35b2711a-2221-42cd-a7f0-23e337cd03e7,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,0,_binary '0',M1,100,NULL,0a958343-9e12-4424-98f5-8ea20543f27e
35db2a62-5347-4393-9157-9051dd0ea57d,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-04-19 12:24:35,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-04-19 12:24:35,80,_binary '0',m1,50,NULL,2b432588-1e95-4170-9031-adbd48b913d7
35e65558-aa09-4a30-95c4-547983596b28,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-03 06:35:36,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-03 06:35:36,10,_binary '0',1,100,NULL,b5921690-fb85-4505-a89f-4ddfcd47dcd8
366ce771-e9b5-40da-98fa-f8a85dba10be,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-04-24 05:06:18,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-04-24 06:12:29,492.78,_binary '0',Solar Panel Procurement Completed	,30,NULL,6dd42c44-8644-4c20-a5a6-458b5c7ccc10
368495cd-e6db-4b79-b4c8-9bce860e2afa,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-04-30 04:12:32,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-04-30 04:12:32,757.5,_binary '0',Final Testing & Handover,20,NULL,38517562-0282-47e0-ac50-f005018f4fea
374b64fa-b0c3-491b-bbd0-4671c5699308,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 12:29:57,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 12:29:57,777,_binary '0',Login,100,NULL,5da179ee-c82d-4640-a9e3-fb59b01632f6
3768d1c4-cbe7-412e-800a-91153f2ff223,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,0,_binary '0',M1,100,NULL,08faf918-0ad1-4865-b021-3e31803e3778
377c0c64-43ee-4761-87fe-802f72b5067d,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,0,_binary '0',M1,100,NULL,0d7450e2-7058-4347-9c93-e442970155c8
378bfc7d-1b5b-4415-a0bc-6cf9033865e3,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-01 11:20:46,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-01 11:20:46,777,_binary '',pppp,100,NULL,86d37ba7-91dc-451f-8fa5-e420a45f34d6
37d8a93b-3dce-40fd-9eaf-2ae41a807a02,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-19 09:06:43,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-19 09:06:43,99,_binary '0',MS,100,NULL,daecc3d6-0207-4ee4-b1e9-3ecee276d902
38157b1a-62ce-42fb-930f-b6a9cb498a19,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-29 05:17:56,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-29 05:17:56,0,_binary '0',MS1,100,NULL,30e3c362-fd26-4902-a893-fc3a3c108772
38780f70-d282-48c7-9fd6-531ffc463eaa,c8367fc3-d459-4b83-b48b-37521e6d4795,2025-04-23 07:22:32,c8367fc3-d459-4b83-b48b-37521e6d4795,2025-04-23 07:22:32,1120,_binary '0',Material Delivery & Inspection	,20,NULL,057c7abf-d415-4324-9868-c4e20cf8e946
38b929ad-ce94-4950-b3aa-1478cd0be0c1,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-07 05:27:17,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-07 05:27:17,111,_binary '0',PRP M1,100,NULL,3bd50140-2447-49d9-aaa4-bcfc2078c41f
38e6ad74-0810-4667-b542-454528fe5355,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 06:27:49,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 06:27:49,11,_binary '0',Ms,100,NULL,2ef9c12b-5280-43d9-b12b-0fec9dcfa785
390eef12-6489-41b9-a846-d7225e770062,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:23:51,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:23:51,1200,_binary '0',MS1,30,NULL,a6da9fe2-f741-48e6-8498-22691bddfa7d
39247bec-bf8c-4f97-b219-68e507a8b205,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-28 08:51:09,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-28 08:51:09,165,_binary '0',test milestone ,100,NULL,8ac5548e-4728-4dcf-be80-bd74f0a34786
39b59438-83ff-456b-9c4d-9e474570ec41,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-28 08:48:37,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-12-28 08:48:37,265,_binary '0',milestone,100,NULL,da9bfffe-f080-401b-a128-eac651ffb42e
3a130a2f-62b9-41f7-948a-92f4fc3ba8c2,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 06:05:20,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 06:05:20,11,_binary '0',Login1,100,NULL,18c126de-32a8-4138-b0ac-9205727582f1
3a2ed2f3-f71d-4064-a23d-c8e18d9d6193,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-29 04:52:38,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-29 04:52:38,124,_binary '0',MS1,100,NULL,7a7c1d3e-a684-4607-a492-6947afe4199b
3a4e3b58-289b-49d9-bd7c-49c263b37b48,c8367fc3-d459-4b83-b48b-37521e6d4795,2025-04-23 07:37:56,c8367fc3-d459-4b83-b48b-37521e6d4795,2025-04-23 07:37:56,1260,_binary '0',Completion of Safety Compliance Training	,20,NULL,7b3acf6d-b779-4c8b-9fc5-b8f8743e9975
3a6ec0e8-a751-452d-93df-29c4de334214,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:23:51,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-18 05:23:51,2800,_binary '0',MS2,70,NULL,236b67d7-3811-4c59-a554-28a725519933
3a8ade22-8e95-4058-a91c-7df9cd109b7a,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-03 11:19:48,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-03 11:21:44,671,_binary '0',MS2,50,NULL,3b1215d9-deac-4acf-879b-e26c39e7d3b5
3a90649e-e7df-46e4-ae71-71610badac7b,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-25 04:40:08,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-25 04:40:08,1111,_binary '0',Login,100,NULL,5e027741-740c-47f8-9f4d-39eb18845b94
3b032a2a-d9cd-4590-9fcb-ffb3a29e9ecd,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:29:57,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:29:57,0,_binary '0',M2,100,NULL,e0bd7689-9cbe-4001-854a-af9688b59b87
3b361404-5d5e-4f0d-ae21-427448a13966,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:27:52,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-08-06 05:43:19,5,_binary '0', Describes a major payment stage with detailed.,100,NULL,67badf09-77d0-4753-9097-82b4b2923803
