id,created_by,created_date,updated_by,updated_date,answer,question,jobsite_id,project_id,replied_by_id,user_id
961b8a45-1d54-430d-9a3c-37b66035b3d1,c1e99329-85c4-457f-9e56-40760d57aff5,2024-02-12 10:28:51,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-12 10:30:42,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop p",This is a test question by aac,3b121cb9-d810-43da-959a-194a841b61ac,6c01f0ff-b347-40af-8f44-90f2f5b10b89,c8367fc3-d459-4b83-b48b-37521e6d4795,c1e99329-85c4-457f-9e56-40760d57aff5
996b24d1-3e2c-4bcb-97e6-6ab376d4afd4,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-15 10:01:35,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-15 10:01:35,,"Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bono",badae1fe-653a-43dc-ac7a-280358001705,66a83bf5-8b87-49c4-8e65-9b705f4c3823,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
9b4fdedc-7b3b-4258-86f9-1ffb34bdd075,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:45:45,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:45:45,,"Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmodtempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam,quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodoconsequat. Duis aute irure dolor in reprehenderit in voluptate velit essecillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat nonproident, sunt in culpa qui officia deserunt mollit anim id est laborum.Lorem ipsum dolor sit amet, consectetur adipisicing elit, s",9e053282-a6ec-4cf3-b6e5-3a2eb9c9b422,faf71bbc-4464-4cf5-a58c-c488a3bcf6bd,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
9bcb69e7-92a0-494b-916c-e596738d9051,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-03-20 11:37:30,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-03-20 11:37:30,,This is a test question,27d59306-60c8-429a-ac37-7e0f4f9343af,18426947-c262-4d09-8506-932ea98dfa07,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
9d6e47d6-8890-4d58-92bf-f6e9930ee51c,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:45:45,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:45:45,,"Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmodtempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam,quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodoconsequat. Duis aute irure dolor in reprehenderit in voluptate velit essecillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat nonproident, sunt in culpa qui officia deserunt mollit anim id est laborum.Lorem ipsum dolor sit amet, consectetur adipisicing elit, s",9e053282-a6ec-4cf3-b6e5-3a2eb9c9b422,faf71bbc-4464-4cf5-a58c-c488a3bcf6bd,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
9f3b4cb0-70b4-4949-a53c-5b024a7348fe,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-15 10:01:35,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-15 10:01:35,,"Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bono",badae1fe-653a-43dc-ac7a-280358001705,66a83bf5-8b87-49c4-8e65-9b705f4c3823,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
a7eb7746-e980-4bcb-8265-598c9fe7857b,73c35bda-c637-4513-a758-b9491df12540,2024-08-23 10:50:22,73c35bda-c637-4513-a758-b9491df12540,2024-08-23 10:50:22,,test,4187013b-d1c5-4fcf-bbf8-04eb187fea4a,78f3ee77-0d06-4391-85a5-bb36eca4a377,NULL,73c35bda-c637-4513-a758-b9491df12540
a8897c12-a224-4456-9696-4e29275818f0,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:40:45,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:40:45,,"Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmodtempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam,quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodoconsequat. Duis aute irure dolor in reprehenderit in voluptate velit essecillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat nonproident, sunt in culpa qui officia deserunt mollit anim id est laborum.Lorem ipsum dolor sit amet, consectetur adipisicing elit, s",27d59306-60c8-429a-ac37-7e0f4f9343af,faf71bbc-4464-4cf5-a58c-c488a3bcf6bd,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
a88d675b-70ca-4fe7-9a5b-74637f1c8276,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:40:45,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:40:45,,"Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmodtempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam,quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodoconsequat. Duis aute irure dolor in reprehenderit in voluptate velit essecillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat nonproident, sunt in culpa qui officia deserunt mollit anim id est laborum.Lorem ipsum dolor sit amet, consectetur adipisicing elit, s",27d59306-60c8-429a-ac37-7e0f4f9343af,faf71bbc-4464-4cf5-a58c-c488a3bcf6bd,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
b3c54931-a8f7-4439-ba23-bbae14b5d6f8,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-01 08:47:20,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-01 08:47:20,,This is a test question,107fa0b7-08e5-4247-b611-fc561148a6cc,527fc0c0-f67c-43b3-b65f-e8ac281ce2ca,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
b3ca227c-0226-4cff-84ce-6e7e2f64926f,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-20 09:25:34,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-20 09:25:34,,testing,54216908-e64b-45ab-bca2-32b457136adb,2e402574-1412-4b09-a72c-3b5f821f0fd7,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
b77e4759-bcc4-4678-8a74-f8e0882ef43c,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:40:46,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:40:46,,"Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmodtempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam,quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodoconsequat. Duis aute irure dolor in reprehenderit in voluptate velit essecillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat nonproident, sunt in culpa qui officia deserunt mollit anim id est laborum.Lorem ipsum dolor sit amet, consectetur adipisicing elit, s",27d59306-60c8-429a-ac37-7e0f4f9343af,faf71bbc-4464-4cf5-a58c-c488a3bcf6bd,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
b880180a-d42b-452d-aefa-41b46f93aab8,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:40:44,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:40:44,,"Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmodtempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam,quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodoconsequat. Duis aute irure dolor in reprehenderit in voluptate velit essecillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat nonproident, sunt in culpa qui officia deserunt mollit anim id est laborum.Lorem ipsum dolor sit amet, consectetur adipisicing elit, s",27d59306-60c8-429a-ac37-7e0f4f9343af,faf71bbc-4464-4cf5-a58c-c488a3bcf6bd,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
be57740d-3ea5-4e33-944b-b9e18f8ff339,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-01 08:43:23,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-01 08:43:23,,This is a test question.,d31fee80-dba6-4656-a3cf-c098aeddd76c,2103602c-c21b-4356-b6fd-4dad9162d46c,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
bec64dbc-f432-4cf8-b034-60550080ec38,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:50:02,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:50:02,,"Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmodtempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam,quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodoconsequat. Duis aute irure dolor in reprehenderit in voluptate velit essecillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat nonproident, sunt in culpa qui officia deserunt mollit anim id est laborum.Lorem ipsum dolor sit amet, consectetur adipisicing elit, s",9e053282-a6ec-4cf3-b6e5-3a2eb9c9b422,faf71bbc-4464-4cf5-a58c-c488a3bcf6bd,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
c0b335ff-5a35-4e08-bd6a-f93c92ac6ef5,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-01 08:58:42,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-01 08:58:42,,This is a test question,614c7509-26a4-44e1-a0c0-ce4ce0805876,0eb192bf-715c-43d9-bc38-22c2a5744c83,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
c21f5a44-d2e5-439e-b04e-b9ee77578b28,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-01-24 05:09:12,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-24 00:14:07,hi,jhjhj,1c953cbc-b87d-4c2d-ac23-23530729ff48,93033508-51fb-4417-8679-331d22c488ed,c8367fc3-d459-4b83-b48b-37521e6d4795,a3d2b1e9-d64f-46b7-85f5-af83442a5547
c7240273-c551-4395-9583-6423a9b8da39,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-03-20 04:33:11,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-03-20 04:33:11,,Test by hsz,27d59306-60c8-429a-ac37-7e0f4f9343af,18426947-c262-4d09-8506-932ea98dfa07,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
c992e470-e850-469b-8630-c606847b8e05,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-01 08:47:20,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-01 08:47:20,,This is a test question,107fa0b7-08e5-4247-b611-fc561148a6cc,527fc0c0-f67c-43b3-b65f-e8ac281ce2ca,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
ca3a793e-0dd8-45b8-8abd-3340b5f02744,c1e99329-85c4-457f-9e56-40760d57aff5,2024-05-09 09:52:28,c1e99329-85c4-457f-9e56-40760d57aff5,2024-05-09 09:52:28,,Test,2d93908e-7d91-445d-9e3d-fa1e9bf2ec7e,e0552300-499d-475c-8ec6-7e6ab2a592eb,NULL,c1e99329-85c4-457f-9e56-40760d57aff5
cb14c4dd-fdca-43ef-a03f-e367e0fa5322,73c35bda-c637-4513-a758-b9491df12540,2024-08-23 05:50:42,73c35bda-c637-4513-a758-b9491df12540,2024-08-23 05:50:42,,test,4187013b-d1c5-4fcf-bbf8-04eb187fea4a,78f3ee77-0d06-4391-85a5-bb36eca4a377,NULL,73c35bda-c637-4513-a758-b9491df12540
cd51094b-0b6f-4fa3-8fe4-f7f39a7716b5,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-15 10:01:35,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-15 10:01:35,,"Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bono",badae1fe-653a-43dc-ac7a-280358001705,66a83bf5-8b87-49c4-8e65-9b705f4c3823,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
cdc9e40a-f991-4caa-904e-9e216517b258,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-20 09:24:58,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-20 09:24:58,,this is testing,2874b74f-1077-413e-b9c1-ec45ff771f03,2e402574-1412-4b09-a72c-3b5f821f0fd7,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
cfefb294-d261-4702-8a6e-268fc25e7c60,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-07-16 11:22:35,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-07-16 11:22:35,,prpr,2219cb4b-279d-41cd-bd89-66e04ffcb34a,f82294fb-6393-498a-bc5a-504e309bc6dd,NULL,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
d110a241-7b8b-4999-85e7-6920eb86711f,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-15 10:01:34,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-15 10:01:34,,"Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bono",badae1fe-653a-43dc-ac7a-280358001705,66a83bf5-8b87-49c4-8e65-9b705f4c3823,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
d2278ea8-a68b-4c84-921a-61474c0b0629,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-07-16 11:40:22,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-27 11:21:40,Test,Testingqa,99b3463a-cfbb-4feb-bf3d-98d6ad213efa,504436b5-eb7c-4a98-9de2-dfeff92bd595,b91189e3-47b3-44b1-a685-0252e97c7d1c,8e9967a6-5915-45d4-a25e-11b1876d18df
d2ca2d83-abcb-4eb9-b5ce-344807feb530,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-03-20 04:45:16,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-20 08:37:18,I am fine ,Test 2 by hsz,aab76978-8ba9-4f32-add3-b04a70cb761b,89b640d3-534d-4d1a-ac56-5461feca72f9,c8367fc3-d459-4b83-b48b-37521e6d4795,a3d2b1e9-d64f-46b7-85f5-af83442a5547
d596e71a-c14f-47ed-8ea9-255dd8a46bd9,73c35bda-c637-4513-a758-b9491df12540,2024-08-23 05:25:48,73c35bda-c637-4513-a758-b9491df12540,2024-08-23 05:25:48,,test,4187013b-d1c5-4fcf-bbf8-04eb187fea4a,78f3ee77-0d06-4391-85a5-bb36eca4a377,NULL,73c35bda-c637-4513-a758-b9491df12540
d6a06fb0-a6ea-45be-abea-08f0d1f1bf69,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-01 08:45:35,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-01 08:45:35,,This is a demo question,d31fee80-dba6-4656-a3cf-c098aeddd76c,2103602c-c21b-4356-b6fd-4dad9162d46c,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
d962b2ea-83c6-4a9a-8325-7e9e4b016232,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-15 09:59:15,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-15 09:59:15,,"Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bono",9e053282-a6ec-4cf3-b6e5-3a2eb9c9b422,faf71bbc-4464-4cf5-a58c-c488a3bcf6bd,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
da78f9fe-3830-4658-962a-8a9608a52202,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-01 08:43:37,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-01 08:43:37,,This is a test question.,d31fee80-dba6-4656-a3cf-c098aeddd76c,2103602c-c21b-4356-b6fd-4dad9162d46c,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
da92fbb9-ddb2-4561-b7e0-409b2198ee0f,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-08-20 09:17:44,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-08-20 09:17:44,,Test,876d21b5-6e30-492c-a9b4-952412c4ec13,ec95f6f5-436c-4f9c-929a-22e6f8d4d595,NULL,8e9967a6-5915-45d4-a25e-11b1876d18df
e0ac48f0-f93f-465d-85de-efd86abee119,c1e99329-85c4-457f-9e56-40760d57aff5,2024-05-09 09:53:41,c1e99329-85c4-457f-9e56-40760d57aff5,2024-05-09 09:53:41,,Please enter question,434abb11-07b7-4120-b250-61a233ec1ea0,52c2c8e2-a456-458f-b51e-e2f7e71abc34,NULL,c1e99329-85c4-457f-9e56-40760d57aff5
e862e072-edb4-434a-be36-bf5ba5d36889,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-04-25 11:02:28,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-25 11:04:26,Ans2,"nWhat is Lorem Ipsum?nLorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more r",3dfa094f-b839-4034-8f9f-f6ffddfac5b2,481cef1a-c0c0-4bd1-9c3c-948b125302b8,b91189e3-47b3-44b1-a685-0252e97c7d1c,8e9967a6-5915-45d4-a25e-11b1876d18df
e8d2b1e3-525b-4730-9aa7-934e23574b2e,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-07-16 11:22:35,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-07-16 11:22:35,,test,2219cb4b-279d-41cd-bd89-66e04ffcb34a,f82294fb-6393-498a-bc5a-504e309bc6dd,NULL,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
ed64ed8d-acf7-4a15-80ae-d37ad3099835,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:38:32,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:38:32,,"Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmodtempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam,quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodoconsequat. Duis aute irure dolor in reprehenderit in voluptate velit essecillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat nonproident, sunt in culpa qui officia deserunt mollit anim id est laborum.",27d59306-60c8-429a-ac37-7e0f4f9343af,18426947-c262-4d09-8506-932ea98dfa07,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
fb0f1b7a-99b0-4648-9457-67e9384c45a1,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-01-24 05:08:41,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-24 05:26:54,mlkj,hii test Q & A,1c953cbc-b87d-4c2d-ac23-23530729ff48,93033508-51fb-4417-8679-331d22c488ed,c8367fc3-d459-4b83-b48b-37521e6d4795,a3d2b1e9-d64f-46b7-85f5-af83442a5547
fb912da8-030f-4900-948a-708610f297c0,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:45:45,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:45:45,,"Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmodtempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam,quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodoconsequat. Duis aute irure dolor in reprehenderit in voluptate velit essecillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat nonproident, sunt in culpa qui officia deserunt mollit anim id est laborum.Lorem ipsum dolor sit amet, consectetur adipisicing elit, s",9e053282-a6ec-4cf3-b6e5-3a2eb9c9b422,faf71bbc-4464-4cf5-a58c-c488a3bcf6bd,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
fc77789a-4ec9-4815-b657-5e4bd2622629,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:40:45,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-08 11:40:45,,"Lorem ipsum dolor sit amet, consectetur adipisicing elit, sed do eiusmodtempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam,quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodoconsequat. Duis aute irure dolor in reprehenderit in voluptate velit essecillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat nonproident, sunt in culpa qui officia deserunt mollit anim id est laborum.Lorem ipsum dolor sit amet, consectetur adipisicing elit, s",27d59306-60c8-429a-ac37-7e0f4f9343af,faf71bbc-4464-4cf5-a58c-c488a3bcf6bd,NULL,a3d2b1e9-d64f-46b7-85f5-af83442a5547
fd679ae0-0d3c-4384-ab8a-ab9dada0cbff,6fdfa82e-6825-4658-a162-a518011bffd8,2025-04-21 12:57:26,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-04-21 13:02:49,Allow some time we will assign technician.,"Upon recent inspection, we've observed that the copper earthing for the DC cabling may not be installed at the appropriate depth. According to standard practices, earthing conductors should be buried at a minimum depth of 60 cm (approximately 24 inches) to ensure effective grounding and safety.",540cc3cf-a547-4996-b54b-e3e0e8af8e37,de657a5e-8e86-4341-b4b3-d161a029122d,c0f385bf-790f-431d-8dc4-1bf83ba3a392,6fdfa82e-6825-4658-a162-a518011bffd8
ff07aa4b-313d-4377-927a-a3628c68fc0d,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-01-24 05:09:12,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-24 05:26:54,hjkh,dfvdes,1c953cbc-b87d-4c2d-ac23-23530729ff48,93033508-51fb-4417-8679-331d22c488ed,c8367fc3-d459-4b83-b48b-37521e6d4795,a3d2b1e9-d64f-46b7-85f5-af83442a5547
