id,created_by,created_date,updated_by,updated_date,city,cost,description,job_code,latitude,location,longitude,state,status,title,zip_code,assigned_to,project_id,supervisor,user_id,attachment_link,jobsite_type,annual_salary_from,annual_salary_to,estimated_start_date,hourly_rate_from,hourly_rate_to,is401kretirement,is_health_benifit,is_pay_for_milage,is_per_diem,is_relocation_benifit,is_yearly_bonus,job_type,last_saved_step,milage_rate,minimum_mile,no_of_opening_job,per_diem_rate,region,special_qualification,worker_margin,experience_id,job_title,jobsite_number
3418ff26-13d9-4717-8aee-f2d0e92e4c19,NULL,2024-02-21 06:25:43,NULL,2024-02-21 06:25:51,Shibuya City,0,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum.",hfghj54,35.6619707,"Shibuya City, Tokyo, Japan",139.703795,Tokyo,POSTED,Jobsite2102,44554,NULL,d97fa23d-117e-44cd-9c6f-f62a81d8a4b2,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-28 18:30:00,15,20,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,25,20004,15,6,South-West,,0,146a8785-7a39-4835-bffc-780fa6006098,d8e5ede6-3dc4-4e2e-8084-5fd16979dc8b,8186
34464ed2-8082-4659-ab79-17e21360a21f,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-21 05:37:36,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-01 05:23:49,Athens,777,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type a",D87,33.9585387,"400 E Clayton St ste b, Athens, GA 30601, USA",-83.37387570000001,Georgia,POSTED,aacjobsite,30601,NULL,5f429c89-3a04-4b6e-bf33-25b37ba6c2e2,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,5271
344c5256-d6dd-43a4-9c54-dabdc3d6dd65,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-18 06:23:08,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-18 09:41:39,Hyderabad,12,kjfriew,4422,17.4371604,"CCPX+VM6, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500016, India",78.4491409,Telangana,IN_PROGRESS,test 270 18-03-2024,50001,c1e99329-85c4-457f-9e56-40760d57aff5,09531cee-0999-4bce-af00-33fecde29b31,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,6546
3453f7f4-4c2c-48cf-b120-6ea410519bc5,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 12:29:12,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-13 09:08:43,Louisville,777,testing,df54,38.1706549,"600 Terminal Drive, Louisville, KY 40209, USA",-85.7307673,Kentucky,POSTED,BID Test 1,40209,NULL,2b7a9012-a0d5-48a9-8ec0-a06d7982eb7d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,9852
34585694-696d-4e0c-9c5b-cb613edbd644,NULL,2024-07-03 09:47:36,NULL,2024-07-03 09:55:08,Hyderabad,0,Testing,4353,17.437143,"Asian Allu Arjun Cinemas, Satyam Theatre Rd, X RoadKumar Basti, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500082, India",78.44863869999999,Telangana,DRAFT,Hourly base,500082,NULL,292a1ab5-970d-4c86-82a4-c6da9f0ae1a4,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-07-03 09:47:00,20,30,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,30,320,1,2.3,Ameerpet,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,bf761909-f824-4a08-9ed4-c81524159420,8167
3528fea7-8d16-4430-9c46-618ee923c28f,NULL,2024-01-31 07:01:48,NULL,2024-07-01 12:32:45,London,0,Second Hourly Jobsite,123,51.5072178,"London, UK",-0.1275862,England,POSTED,Second Hourly Jobsite,44144,NULL,a225d805-dc8a-4d07-a083-c251e9c67f6c,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,10,12,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,2,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,bf761909-f824-4a08-9ed4-c81524159420,5934
358a4d6e-555e-4d59-9596-fb44807fea35,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:26:09,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-31 07:04:08,Alabaster,0,Second Fix rate jobsite,9876,33.2442813,"Alabaster, AL, USA",-86.8163773,Alabama,POSTED,Second Fix rate jobsite,39544,NULL,b376af90-1db2-4837-8e96-eaa8e81d53f0,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,3007
366ebd05-ca00-4132-8463-3fcd6f73c2a8,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-05 05:49:56,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-14 05:30:07,Kansas City,51,Test,d54g,39.0997265,"Kansas City, MO, USA",-94.5785667,Missouri,POSTED,Job1,00054,NULL,2a432505-b3d9-4806-a666-2fb36d47cb38,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,2907
3671119e-e49d-43e2-a964-261da115c80e,NULL,2024-02-07 12:06:25,NULL,2024-02-15 06:42:50,Surat,0,PRP TEST H111,1112,21.1959098,"Adajan, Surat, Gujarat, India",72.79330209999999,Gujarat,POSTED,PRP TEST H111,95458,NULL,250cbc36-2797-41b5-9e07-de39daf4cd60,NULL,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,1,0,0,2024-02-07 18:30:00,150,8950,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,5840,8540,454,96580,Adajan,,0,b6db52f0-eeda-467d-b8b3-efdde0ff5859,bf761909-f824-4a08-9ed4-c81524159420,6492
3692cdc3-8abe-4efe-ad97-62ae1d563709,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-18 06:34:58,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-18 08:53:16,Genova,565,"The standard Lorem Ipsum passage, used since the 1500sn""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim ven",5F-6c,44.4113538,"Corso Monte Grappa, 39, 16137 Genova GE, Italy",8.9494065,Liguria,IN_PROGRESS,Geothermal,16137,c1e99329-85c4-457f-9e56-40760d57aff5,a2f9edf4-df43-4ab4-8105-e476bcae111f,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,https://www.lipsum.com/,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,7188
36e9c026-a17c-42ad-bd1d-be8078ebffe6,NULL,2024-02-07 12:06:25,NULL,2024-03-30 05:49:29,Surat,0,PRP TEST H111,1112,21.1959098,"Adajan, Surat, Gujarat, India",72.79330209999999,Gujarat,IN_PROGRESS,PRP TEST H111,95458,a3d2b1e9-d64f-46b7-85f5-af83442a5547,16374edc-a0b9-4633-86a4-d4e21c961789,NULL,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,1,0,0,2024-02-07 18:30:00,150,8950,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,5840,8540,454,96580,Adajan,,0,b6db52f0-eeda-467d-b8b3-efdde0ff5859,bf761909-f824-4a08-9ed4-c81524159420,1569
37351a25-b722-412f-8335-46f4a4ce0b3e,NULL,2024-05-28 04:03:40,NULL,2024-06-10 07:29:46,Hyderabad,0,dsf,1111,17.4371604,"CCPX+VM6, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500016, India",78.4491409,Telangana,POSTED,JobJunction hourly rate,500016,NULL,1c6297d9-a315-4761-bd4b-642248693927,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-05-29 18:30:00,440,5250,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,40,540,111,50,Ameerpet,dfec,0,46e16d41-a356-4a11-9581-d8321e2c9bd5,91e9943d-03a2-4436-93d5-452ac58a7ec6,1717
375b11ba-770f-48cc-bf5f-7d5b6f844c40,NULL,2024-07-16 08:46:54,NULL,2024-07-16 09:27:49,Hyderabad,0,Second Hourly jobsite,12345,17.437143,"Asian Allu Arjun Cinemas, Satyam Theatre Rd, X RoadKumar Basti, Swathi Avenue, Ameerpet, Hyderabad, Telangana 500082, India",78.44863869999999,Telangana,POSTED,Second Hourly jobsite,500082,NULL,d57271e0-a5b1-4500-ba47-2dccc905fd48,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-07-16 18:30:00,11,12,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,10,0,Ameerpet,,0,b6db52f0-eeda-467d-b8b3-efdde0ff5859,bf761909-f824-4a08-9ed4-c81524159420,1383
384d9e8f-c233-4707-a809-5e4d5f33227e,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-03 12:40:37,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-18 04:01:31,Shenzhen,98,Test,DF5,22.5428599,"Shenzhen, Guangdong Province, China",114.05956,Guangdong Province,IN_PROGRESS,Costjobsite,65656,8e9967a6-5915-45d4-a25e-11b1876d18df,4bfbcba3-8ca9-422c-8573-151da09d8804,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,6256
38517562-0282-47e0-ac50-f005018f4fea,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-04-30 03:58:47,c0f385bf-790f-431d-8dc4-1bf83ba3a392,2025-05-06 04:04:09,Okemos,3787.5,Installation of rooftop solar panels on Central High School	,CHSP001	,42.7054521,"Solar Way, Okemos, MI 48864, USA",-84.4456464,Michigan,IN_PROGRESS,Central High Solar Project,48864,6fdfa82e-6825-4658-a162-a518011bffd8,e9139b84-65a8-461f-bb88-e64e0b85dc12,NULL,c0f385bf-790f-431d-8dc4-1bf83ba3a392,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,9028
385a5eee-d728-4931-9a6f-6523cd2f90cf,NULL,2024-06-07 05:00:33,NULL,2024-06-10 06:36:15,San Francisco,0,Test,DS445,37.7555823,"4154001, 25 Potrero Ave, San Francisco, CA 94110, USA",-122.4057542,California,POSTED,Test,94110,NULL,72310e42-0a5b-4751-b031-34ab57f1f823,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-06-17 18:30:00,100,200,_binary '0',_binary '0',_binary '',_binary '',_binary '0',_binary '0',0,0,545,55445,1,55,Mid-Atlantic,,0,146a8785-7a39-4835-bffc-780fa6006098,91e9943d-03a2-4436-93d5-452ac58a7ec6,5380
38be9a90-5106-4881-8f76-bb4f26c18f6b,NULL,2024-03-13 11:26:33,NULL,2024-03-13 11:26:43,Arraial d'Ajuda,0,Test,S7,-16.4910066,"Arraial d'Ajuda, Porto Seguro - State of Bahia, 45810-000, Brazil",-39.0740031,State of Bahia,IN_PROGRESS,Ankita,45810-000,1ec5afe3-043f-45dd-8f4c-7a84d55db398,f2e18dbd-10b4-4c2b-b8e8-39dd600d4429,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-03-18 18:30:00,5,10,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,7,0,North-East,,0,46e16d41-a356-4a11-9581-d8321e2c9bd5,bf761909-f824-4a08-9ed4-c81524159420,8885
39225862-2faa-4f51-8547-ca8a1296f8f3,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-28 07:09:10,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-28 07:10:22,Pasay,777,nՀայերեն Shqip ‫العربية Български Català 中文简体 Hrvatski Česky Dansk Nederlands English Eesti Filipino Suomi Français ქართული Deutsch Ελληνικά ‫עברית हिन्दी Magyar Indonesia Italiano Latviski Lietuviška,as5,14.5469324,"F.B. Harrison St, Pasay, Metro Manila, Philippines",120.9936505,Metro Manila,IN_PROGRESS,aacJobsite,44545,a3d2b1e9-d64f-46b7-85f5-af83442a5547,d2df67f1-51c7-4d5c-b39c-02bce24465d0,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,9413
3962b3c1-8b0c-4ac3-b520-2d72f8fb653f,NULL,2024-01-31 06:59:34,NULL,2024-03-19 05:40:40,New York,0,First Hourly Jobsite,123,40.7127753,"New York, NY, USA",-74.0059728,Alabama,POSTED,First Hourly Jobsite 1111,19112,NULL,f22efec8-7f00-4e5d-b144-724760c0142b,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,2,3,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,10,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,d8d42dba-fa06-4a3a-a5dd-ad7e89f30ad7,8888
3995e466-b622-4eec-ad00-b4fda7d7b2c8,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-05 11:38:42,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-06 06:43:09,Piaseczno,777,aaa,aa5,52.081908,"Okulickiego 3, 05-500 Piaseczno, Poland",21.018241,Mazowieckie,CANCELLED,aa,05500,a3d2b1e9-d64f-46b7-85f5-af83442a5547,93d72532-a1ea-4ebf-bdd4-5acaca70a4f5,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,3422
3a3d84bc-67f9-4b9c-ac1c-68befd955005,NULL,2024-01-31 06:59:34,NULL,2024-08-02 04:29:11,New York,0,First Hourly Jobsite,123,40.7127753,"New York, NY, USA",-74.0059728,Alabama,POSTED,First Hourly Jobsite,19112,NULL,d8199bc6-7eb4-496c-8dac-babfbb0340c2,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,2,3,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,10,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,d8d42dba-fa06-4a3a-a5dd-ad7e89f30ad7,5733
3a8c2742-377b-48e2-9c85-a788df918c82,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-29 12:55:00,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-24 10:25:28,Phagwara,230,Nun project JS1,123,31.255992,"Jalandhar - Delhi, Grand Trunk Rd, Phagwara, Punjab 144001, India",75.70514349999999,Punjab,POSTED,Nun project JS1,14400,NULL,4e16962c-e287-4c78-8a23-cadbda4e1b10,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,1408
3aa6a799-6ab1-4a23-a334-950a58ee0f92,NULL,2024-01-31 06:59:34,NULL,2024-08-20 07:25:06,New York,0,First Hourly Jobsite,123,40.7127753,"New York, NY, USA",-74.0059728,Alabama,POSTED,Elm Street Shopping Plaza Elm Street Shopping Plaz,19112,NULL,4fa81732-27d1-4434-a1cf-83c30c77042b,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,2,3,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,10,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,d8d42dba-fa06-4a3a-a5dd-ad7e89f30ad7,9411
3adb2b79-1b51-4c9b-98e0-cfcd20ff2119,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-21 05:56:54,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-03 12:22:54,Sidi M'Hamed,540,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type a",gh87,36.7662124,"Agha, Sidi M'Hamed, Algeria",3.0520816,Wilaya d'Alger,IN_PROGRESS,prpjobsite,99989,8e9967a6-5915-45d4-a25e-11b1876d18df,2e59f3f8-4b69-4851-ab96-866ff01995a6,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,9874
3af991e9-376e-445c-8b18-36088bdbf2e6,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:24:37,c8367fc3-d459-4b83-b48b-37521e6d4795,2025-04-17 04:26:43,New York,5,First fix rate job site,1234,40.7127753,"New York, NY, USA",-74.0059728,New York,POSTED,Redwood Facility Expansion Redwood Facility Expans,39500,NULL,191f817e-7577-4aaf-a7a6-84e389887c7c,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,7999
3b1215d9-deac-4acf-879b-e26c39e7d3b5,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-03 11:17:47,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-03 12:04:41,San Francisco,1342,Jobsite Description,Sg4,37.6187585,"SFO Terminal 3 Concourse E, San Francisco, CA 94128, USA",-122.3845135,California,IN_PROGRESS,Testjobsite,94128,a3d2b1e9-d64f-46b7-85f5-af83442a5547,6cbf7054-9032-47ad-ad64-101f47664211,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,2222
3b121cb9-d810-43da-959a-194a841b61ac,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-07 04:34:20,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-09 11:34:35,Surat,777,best job site,9999,21.1959098,"Adajan, Surat, Gujarat, India",72.79330209999999,Gujarat,IN_PROGRESS,prp test 999,54666,c1e99329-85c4-457f-9e56-40760d57aff5,6c01f0ff-b347-40af-8f44-90f2f5b10b89,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,6061
3b146a86-532d-4e4c-b854-a2aa61158b28,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-29 09:47:38,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-29 10:23:29,Noida,0,NUN Test project 2 jobsite2,123,28.5799411,"LPS GLOBAL SCHOOL, Sector 51, Noida, Uttar Pradesh 201307, India",77.3758673,Uttar Pradesh,CANCELLED,NUN Test project 2 jobsite2,20130,NULL,622cf157-ab3f-42a3-8580-cbd7f80a06d4,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,3964
3b30698c-8e59-4c97-b8b3-4e8e9d9c30cd,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:26:09,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-15 05:57:06,Alabaster,0,Second Fix rate jobsite,9876,33.2442813,"Alabaster, AL, USA",-86.8163773,Alabama,IN_PROGRESS,Second Fix rate jobsite,39544,a3d2b1e9-d64f-46b7-85f5-af83442a5547,06911f85-7957-4bb2-a28d-1503ab56c2db,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,9952
3bac083e-b228-4b67-8cab-265a68ab7aba,NULL,2024-01-31 06:59:34,NULL,2024-08-01 11:54:29,New York,0,First Hourly Jobsite,123,40.7127753,"New York, NY, USA",-74.0059728,Alabama,POSTED,First Hourly Jobsite,19112,NULL,88120d93-1af1-4fbc-bdaa-47fa5f817e0d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1,0,0,2024-02-04 18:30:00,2,3,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',0,0,0,0,10,0,Mid-Atlantic,,0,8fe2bfbc-5b67-47b0-bb9d-675c2b5ab9a2,d8d42dba-fa06-4a3a-a5dd-ad7e89f30ad7,2014
3bb4bb1e-a5dc-4c51-b622-6dd237599aab,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-18 07:08:26,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-18 08:41:14,Philadelphia,999,"The standard Lorem Ipsum passage, used since the 1500sn""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim ven",FG-4a,39.9525839,"Philadelphia, PA, USA",-75.1652215,Pennsylvania,IN_PROGRESS,Electricity,61256,c1e99329-85c4-457f-9e56-40760d57aff5,dc30dffd-ed48-4225-99dd-b191c67a104e,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,https://www.lipsum.com/,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,5651
3bd50140-2447-49d9-aaa4-bcfc2078c41f,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-07 05:24:56,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-04-17 09:24:13,Surat,0,prp jobsite,111,21.1959098,"Adajan, Surat, Gujarat, India",72.79330209999999,Gujarat,IN_PROGRESS,prp test jobsite 1,1236,73c35bda-c637-4513-a758-b9491df12540,fe1fd731-1099-421e-9652-31628e42a45c,NULL,3f8eb79e-f046-4317-adee-7b916a3ee09e,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,8091
3c254b22-0e9a-4611-adf1-864b3bc46960,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:26:09,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-03 11:58:07,Alabaster,0,Second Fix rate jobsite,9876,33.2442813,"Alabaster, AL, USA",-86.8163773,Alabama,POSTED,Second Fix rate jobsite,39544,NULL,49250ce0-2bfc-44d4-934b-3c07ed3fce7b,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,0,0,0,NULL,0,0,_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',_binary '0',NULL,0,0,0,0,0,NULL,NULL,0,NULL,NULL,3752
