id,created_by,created_date,updated_by,updated_date,cost,description,reason_to_reject,status,title,jobsite_id,project_id,raised_by_id,raised_to_id
79cce3fb-24f8-4ca8-920a-a8fb43b72743,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-07-10 07:17:00,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-07-10 07:17:00,1,"The standard Lorem Ipsum passage, used since the 1500sn""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum",NULL,PENDING,This is change request from subcontractor,18c126de-32a8-4138-b0ac-9205727582f1,3d3c3770-6a10-4004-8cb8-3e07ebf39188,8e9967a6-5915-45d4-a25e-11b1876d18df,b91189e3-47b3-44b1-a685-0252e97c7d1c
7bff42f2-af5b-4d9d-aa9a-f939669edf50,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-27 05:24:03,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-27 05:24:03,0,455,NULL,PENDING,4545,cabbfb36-bed4-4d8e-9e29-821172b7626e,f1f0047d-c246-4dd3-a40d-25ea4c582036,c8367fc3-d459-4b83-b48b-37521e6d4795,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
7c7ba250-82f5-4656-a80f-e75d597468a1,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-03-28 08:57:55,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-29 02:34:09,4545,ppppp,NULL,APPROVED,ppppp,d0bdd6ab-452c-4412-b1f8-71760d50ac11,9f334f04-478c-4f50-ba10-bf0f8c5dd841,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,c8367fc3-d459-4b83-b48b-37521e6d4795
7ed50525-b8d7-4319-885c-0279a9355763,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-28 01:05:23,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-28 01:05:23,111110,prp test change request,NULL,PENDING,prp test change request,49a53b14-21ff-44b0-8eb1-c6efb304ea27,7f1d525e-5f18-46ce-9a46-9388a2d8b013,b91189e3-47b3-44b1-a685-0252e97c7d1c,73c35bda-c637-4513-a758-b9491df12540
836e9bbf-3ce8-4884-ba8c-f64b06e41b32,73c35bda-c637-4513-a758-b9491df12540,2024-08-22 11:04:10,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-22 05:44:18,15555540,df,NULL,APPROVED,tes2,4187013b-d1c5-4fcf-bbf8-04eb187fea4a,78f3ee77-0d06-4391-85a5-bb36eca4a377,73c35bda-c637-4513-a758-b9491df12540,b91189e3-47b3-44b1-a685-0252e97c7d1c
8e0ccfd6-cdd9-4c5d-96f4-91bb0da5f536,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-12 09:32:49,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-26 10:20:32,0,testasdad,NULL,PENDING,test1202 sadsad,fb153f6f-adb1-4a07-a625-e6152560f47a,92ea6776-a0c4-4efb-ab52-9c4f26c0530f,c8367fc3-d459-4b83-b48b-37521e6d4795,c1e99329-85c4-457f-9e56-40760d57aff5
94d1152a-6c59-417b-b3b8-350d740a2069,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-27 06:15:30,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-27 06:15:30,0,prp testing,NULL,PENDING,change reuest 27-03-2024,d0bdd6ab-452c-4412-b1f8-71760d50ac11,9f334f04-478c-4f50-ba10-bf0f8c5dd841,c8367fc3-d459-4b83-b48b-37521e6d4795,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
97e95489-1c9e-4d36-a920-e7fe2ab650ce,73c35bda-c637-4513-a758-b9491df12540,2024-08-28 09:21:14,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-28 09:21:51,12333210,vbgh,NULL,APPROVED,devloper,49a53b14-21ff-44b0-8eb1-c6efb304ea27,7f1d525e-5f18-46ce-9a46-9388a2d8b013,73c35bda-c637-4513-a758-b9491df12540,b91189e3-47b3-44b1-a685-0252e97c7d1c
9807b11e-6911-474e-98ee-5d08444e4539,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-08 12:21:29,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-08 12:21:29,0,dsfv,NULL,PENDING,1233,4a03fcc9-d550-4d16-b07f-2bbd27eeca38,1100b8d8-042d-42bd-af32-1b7195a32e03,3f8eb79e-f046-4317-adee-7b916a3ee09e,73c35bda-c637-4513-a758-b9491df12540
9a504f3d-fe23-4b09-b568-edafdd98d574,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-03-27 04:36:02,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-14 10:24:58,66,change request ,NULL,APPROVED,change request ,cabbfb36-bed4-4d8e-9e29-821172b7626e,f1f0047d-c246-4dd3-a40d-25ea4c582036,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,c8367fc3-d459-4b83-b48b-37521e6d4795
9b2e557f-6d1f-44b9-936d-096ec46ffcba,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-19 06:55:50,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-19 06:55:50,0,Test,NULL,PENDING,Test,41ac9fc2-d389-4931-9fce-f6bb7b9a8659,a2f9edf4-df43-4ab4-8105-e476bcae111f,c8367fc3-d459-4b83-b48b-37521e6d4795,c1e99329-85c4-457f-9e56-40760d57aff5
9d378e3d-5356-47d6-8ad6-dfd4d360396b,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-26 11:22:47,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-26 11:24:45,0,vcfbg,NULL,APPROVED,rrr,225e0d98-8eb2-4b85-a3da-5dd7831a9652,0d42b62a-d2c1-44ab-806c-57280cd2d05a,a3d2b1e9-d64f-46b7-85f5-af83442a5547,c8367fc3-d459-4b83-b48b-37521e6d4795
9e0e0c1d-71ee-4b6b-b62d-c69e08733288,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2022-11-29 13:09:12,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-29 13:09:44,0,Subcontractor change request,NULL,APPROVED,Subcontractor change request,225e0d98-8eb2-4b85-a3da-5dd7831a9652,0d42b62a-d2c1-44ab-806c-57280cd2d05a,a3d2b1e9-d64f-46b7-85f5-af83442a5547,c8367fc3-d459-4b83-b48b-37521e6d4795
a0fd2634-98a2-4241-a848-0b310ff0213b,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-27 01:37:10,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-08-22 09:45:01,0,cppp,NULL,REJECTED,p0000o,225e0d98-8eb2-4b85-a3da-5dd7831a9652,0d42b62a-d2c1-44ab-806c-57280cd2d05a,c8367fc3-d459-4b83-b48b-37521e6d4795,a3d2b1e9-d64f-46b7-85f5-af83442a5547
a267af11-071b-4634-b16c-1258bafcf677,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-04-16 06:53:37,73c35bda-c637-4513-a758-b9491df12540,2024-04-16 06:54:26,1000,pp,NULL,APPROVED,1111111a,f6350bc7-7509-4703-86f6-38bd06970ad7,df575746-9eea-4781-93f7-84bf753330ff,3f8eb79e-f046-4317-adee-7b916a3ee09e,73c35bda-c637-4513-a758-b9491df12540
a931d2ee-331e-4af0-b94e-9bc604f4321b,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2022-11-29 13:05:08,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-29 13:05:52,0,subcontractor change request,NULL,APPROVED,subcontractor change request,225e0d98-8eb2-4b85-a3da-5dd7831a9652,0d42b62a-d2c1-44ab-806c-57280cd2d05a,a3d2b1e9-d64f-46b7-85f5-af83442a5547,c8367fc3-d459-4b83-b48b-37521e6d4795
ab3607bc-6a81-415b-9f84-9543227843ca,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-07-02 03:53:40,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-07-02 03:58:02,68200,payal,NULL,PENDING,prp test,6b5fcb6f-80f1-418e-9dbb-31e883de2c92,12db7f88-4136-41c0-bac9-41c07854b721,a3d2b1e9-d64f-46b7-85f5-af83442a5547,c8367fc3-d459-4b83-b48b-37521e6d4795
ade73bfe-6db9-4a2e-8be8-b8adf0dc6b9a,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-12 09:22:34,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-12 09:29:52,20,Test by hsz,NULL,APPROVED,Test by hsz,27d59306-60c8-429a-ac37-7e0f4f9343af,18426947-c262-4d09-8506-932ea98dfa07,a3d2b1e9-d64f-46b7-85f5-af83442a5547,c8367fc3-d459-4b83-b48b-37521e6d4795
aeea1748-3f4c-48b3-a376-2dacd05d3970,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-03-28 03:29:21,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-03-28 03:29:21,4545,ppppp,NULL,PENDING,ppppp,d0bdd6ab-452c-4412-b1f8-71760d50ac11,9f334f04-478c-4f50-ba10-bf0f8c5dd841,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,c8367fc3-d459-4b83-b48b-37521e6d4795
b1d7e854-8f0c-4164-aa20-fae7909d61d0,73c35bda-c637-4513-a758-b9491df12540,2024-08-27 09:57:25,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-27 09:59:32,19555360,prp,NULL,APPROVED,tes2,4187013b-d1c5-4fcf-bbf8-04eb187fea4a,78f3ee77-0d06-4391-85a5-bb36eca4a377,73c35bda-c637-4513-a758-b9491df12540,b91189e3-47b3-44b1-a685-0252e97c7d1c
b664ea97-2840-46d5-b19e-f3927d69e33f,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-27 12:51:37,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-27 12:51:37,1,Test,NULL,PENDING,CR,569cc8ae-a311-4070-a71c-05b0a246fd68,c56cada9-e6bf-4458-ab09-81af07dec6f0,b91189e3-47b3-44b1-a685-0252e97c7d1c,8e9967a6-5915-45d4-a25e-11b1876d18df
bba40867-3d4a-4a6b-ad79-311e0c59eb72,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-08-22 09:23:53,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-08-22 09:23:53,1,Test,NULL,PENDING,Test,c1bec925-b8a7-4a2d-b5ca-d9cc7081caaa,631c4e4b-d83e-4c06-83e5-bca4448d3dd4,8e9967a6-5915-45d4-a25e-11b1876d18df,b91189e3-47b3-44b1-a685-0252e97c7d1c
c31fb6e3-45f0-4120-864c-56127e92d6eb,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-04-23 11:19:23,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-04-23 11:19:34,100,"The standard Lorem Ipsum passage, used since the 1500sn""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum",NULL,PENDING,Test,d7a09fd1-cdb7-4d2b-8b8e-45cbb2b5417c,8f18777d-a3eb-4a3c-a47a-b8a84f7c11d8,8e9967a6-5915-45d4-a25e-11b1876d18df,b91189e3-47b3-44b1-a685-0252e97c7d1c
c5792a1c-e4dc-4e88-a3cb-b5c0111efb92,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-26 11:03:50,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-26 11:15:46,0,lkm,NULL,APPROVED,ppppp11,225e0d98-8eb2-4b85-a3da-5dd7831a9652,0d42b62a-d2c1-44ab-806c-57280cd2d05a,a3d2b1e9-d64f-46b7-85f5-af83442a5547,c8367fc3-d459-4b83-b48b-37521e6d4795
c7b4343f-becc-4adb-b7d5-99e242d4dd12,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-27 05:39:42,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-27 06:27:25,0,prp testing,NULL,PENDING,change reuest 27-03-2024,d0bdd6ab-452c-4412-b1f8-71760d50ac11,9f334f04-478c-4f50-ba10-bf0f8c5dd841,c8367fc3-d459-4b83-b48b-37521e6d4795,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
cc42a5a3-c588-4286-8884-137e922584f4,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-28 03:08:49,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-28 03:08:49,111110,prp test change request,NULL,PENDING,prp test change request,49a53b14-21ff-44b0-8eb1-c6efb304ea27,7f1d525e-5f18-46ce-9a46-9388a2d8b013,b91189e3-47b3-44b1-a685-0252e97c7d1c,73c35bda-c637-4513-a758-b9491df12540
cde670a0-f2f2-4877-a3a2-ac6ec47562b6,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-26 12:19:38,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-02-26 12:19:38,1223,cdf v,NULL,PENDING,ppppp,225e0d98-8eb2-4b85-a3da-5dd7831a9652,0d42b62a-d2c1-44ab-806c-57280cd2d05a,a3d2b1e9-d64f-46b7-85f5-af83442a5547,c8367fc3-d459-4b83-b48b-37521e6d4795
cf3a1aa3-26ef-4100-8a55-692d143d86f3,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-11-29 13:06:50,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2022-11-29 13:07:43,0,Client change request,NULL,APPROVED,Client change request,225e0d98-8eb2-4b85-a3da-5dd7831a9652,0d42b62a-d2c1-44ab-806c-57280cd2d05a,c8367fc3-d459-4b83-b48b-37521e6d4795,a3d2b1e9-d64f-46b7-85f5-af83442a5547
cf900759-64be-4731-a132-f17c68e1f0c1,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-19 06:38:00,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-19 06:38:00,15170354199,qweqweq,NULL,PENDING,qweqwe,3692cdc3-8abe-4efe-ad97-62ae1d563709,a2f9edf4-df43-4ab4-8105-e476bcae111f,c8367fc3-d459-4b83-b48b-37521e6d4795,c1e99329-85c4-457f-9e56-40760d57aff5
d9109763-564b-44c9-9d69-d42fd2100bb3,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-16 11:11:32,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-07-16 11:13:12,12000,opppp,NULL,APPROVED,devloper,fe39b9b9-ee13-4a6d-8809-f2e642474202,665f1809-5a9e-45c3-9a7e-da449f3dfd81,c8367fc3-d459-4b83-b48b-37521e6d4795,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
ddb23877-e706-4836-bfc8-79351e18ca69,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-03-28 05:08:20,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-28 10:46:11,600,xxxxxxxxxx,NULL,APPROVED,22222222222222222,d0bdd6ab-452c-4412-b1f8-71760d50ac11,9f334f04-478c-4f50-ba10-bf0f8c5dd841,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,c8367fc3-d459-4b83-b48b-37521e6d4795
df01bb09-2711-44f5-9a33-d51ab1565725,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-01-30 05:33:33,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-01-30 05:33:33,64,"Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bono",NULL,PENDING,Testaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,229ffc42-d045-40bc-86ba-4de491ac66de,57afc9a4-07c3-4fed-a690-1d8a6497fc69,a3d2b1e9-d64f-46b7-85f5-af83442a5547,c8367fc3-d459-4b83-b48b-37521e6d4795
e0aefde6-68e6-4774-8259-d523be0f1f85,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-03-28 04:36:41,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-03-28 04:36:41,10,popopopooopoppo,NULL,PENDING,popopopooopoppo,d0bdd6ab-452c-4412-b1f8-71760d50ac11,9f334f04-478c-4f50-ba10-bf0f8c5dd841,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,c8367fc3-d459-4b83-b48b-37521e6d4795
e1b9f617-d6be-425c-8be6-34e23f8435b6,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-04 10:02:41,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-08-22 07:29:22,200,Hsz test for second jobsite,NULL,APPROVED,Hsz test for second jobsite,3adb2b79-1b51-4c9b-98e0-cfcd20ff2119,2e59f3f8-4b69-4851-ab96-866ff01995a6,c8367fc3-d459-4b83-b48b-37521e6d4795,8e9967a6-5915-45d4-a25e-11b1876d18df
e2d6c754-bc08-4d82-ad4c-59d4985950bd,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-04-04 06:40:44,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-08-22 09:36:04,200,Test by hsz from ankitas subcontractor CR,NULL,PENDING,Test by hsz from ankitas subcontractor,0d5535e6-5f0d-4009-996d-2f83830860e9,2e59f3f8-4b69-4851-ab96-866ff01995a6,8e9967a6-5915-45d4-a25e-11b1876d18df,c8367fc3-d459-4b83-b48b-37521e6d4795
e6880763-8e65-4ff8-89f6-8186bbb2f1a5,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-28 03:12:24,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-28 03:12:24,111110,prp test change request,NULL,PENDING,prp test change request,49a53b14-21ff-44b0-8eb1-c6efb304ea27,7f1d525e-5f18-46ce-9a46-9388a2d8b013,b91189e3-47b3-44b1-a685-0252e97c7d1c,73c35bda-c637-4513-a758-b9491df12540
eedab9de-2c6e-4993-b4de-60d1d944d908,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-03-28 12:00:28,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-28 12:03:38,260,Testing change request cost,NULL,APPROVED,Cost test,d0bdd6ab-452c-4412-b1f8-71760d50ac11,9f334f04-478c-4f50-ba10-bf0f8c5dd841,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,c8367fc3-d459-4b83-b48b-37521e6d4795
f5aad0c4-dd4e-43fb-aa60-147d2f7b0499,c1e99329-85c4-457f-9e56-40760d57aff5,2024-05-09 09:16:14,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-09 09:19:40,156,"The standard Lorem Ipsum passage, used since the 1500sn""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum",NULL,APPROVED,Test Title,db8b27cc-07e5-4b51-91d6-7831d61fc365,87adab77-a29c-46ae-ae92-ce3bcc9b8234,c1e99329-85c4-457f-9e56-40760d57aff5,c8367fc3-d459-4b83-b48b-37521e6d4795
f6ad2ebb-9ed3-4ce5-b9ed-901d73f27ed0,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-28 01:30:15,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-28 01:30:15,111110,prp test change request,NULL,PENDING,prp test change request,49a53b14-21ff-44b0-8eb1-c6efb304ea27,7f1d525e-5f18-46ce-9a46-9388a2d8b013,b91189e3-47b3-44b1-a685-0252e97c7d1c,73c35bda-c637-4513-a758-b9491df12540
f7a89c0a-7727-4703-8e55-3a2f3b06c182,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2024-01-24 09:56:24,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-24 09:57:56,0,NUN change request1,NULL,APPROVED,NUN change request1,225e0d98-8eb2-4b85-a3da-5dd7831a9652,0d42b62a-d2c1-44ab-806c-57280cd2d05a,a3d2b1e9-d64f-46b7-85f5-af83442a5547,c8367fc3-d459-4b83-b48b-37521e6d4795
f9d221d3-ecfb-4ff6-8f16-584ec4540b13,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-08 09:48:55,3f8eb79e-f046-4317-adee-7b916a3ee09e,2024-02-08 06:46:13,0,l;kl;ll,NULL,PENDING,ppp,4a03fcc9-d550-4d16-b07f-2bbd27eeca38,1100b8d8-042d-42bd-af32-1b7195a32e03,3f8eb79e-f046-4317-adee-7b916a3ee09e,73c35bda-c637-4513-a758-b9491df12540
fdd4851b-3e27-44b0-94bc-af96fcc9b32f,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-19 06:57:25,c1e99329-85c4-457f-9e56-40760d57aff5,2024-08-22 10:18:02,500,Testing Description,NULL,APPROVED,Test,41ac9fc2-d389-4931-9fce-f6bb7b9a8659,a2f9edf4-df43-4ab4-8105-e476bcae111f,c8367fc3-d459-4b83-b48b-37521e6d4795,c1e99329-85c4-457f-9e56-40760d57aff5
