id,created_by,created_date,updated_by,updated_date,approved_date,billable_miles,mileage_description,non_billable_miles,overtime_hour,status,total_miles_travelled,tsheet_respose_id,week_end,week_start,work_date,work_description,work_hour,client_id,job_bid_detail_id,worker_id,jobsite_bid_detail_id,timezone
3ceb7e1c-f574-4626-9ed9-235055d9e059,NULL,2024-07-30 04:12:17,NULL,2024-08-05 23:30:06,NULL,0,,0,0,REQUESTED,0,154620600;154620096;154620376,2024-08-03 18:30:00,2024-07-28 18:30:00,2024-07-29 18:30:00,WEB designer;TESTING,0.22,b91189e3-47b3-44b1-a685-0252e97c7d1c,3a921277-76d4-499e-8128-9e4aed570cfc,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
3db9184f-6a66-4708-9125-a5fa902f2ba8,NULL,2024-08-16 00:30:15,NULL,2024-08-16 07:30:13,NULL,0,,0,0,REQUESTED,0,158261884,2024-08-10 18:30:00,2024-08-04 18:30:00,2024-08-10 18:30:00,Automatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support,24,c8367fc3-d459-4b83-b48b-37521e6d4795,a8956eae-d265-48dc-9ff7-245ae2bb8d19,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
3e33f38e-8739-4480-aeaa-679ae1d11486,NULL,2024-03-04 06:50:36,NULL,2024-03-06 06:05:39,NULL,1500,e. Travel – Material to Site;e. Travel – Material to Site;e. Travel – Material to Site;e. Travel – Material to Site;e. Travel – Material to Site,0,0,REQUESTED,0,369276254;369522526;369521882;369524358;369526334,2024-03-02 18:30:00,2024-02-25 18:30:00,2024-02-28 18:30:00,,0.28,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,22085403-2511-4edd-afaa-ae4d63e220c2,3f094e82-40a5-46c7-bdb4-1f09ce8b65ac,NULL
40024c0d-2f12-4ad5-9e0e-98e3cc019885,NULL,2024-08-02 11:00:10,NULL,2024-08-27 09:47:58,NULL,0,,0,0,REJECTED,0,156055998,2024-08-04 00:00:00,2024-07-29 00:00:00,2024-08-02 00:00:00,,0.18,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,66930344-a3db-41f3-b427-78c628212c20,Asia/Kolkata
40a72dc8-3954-4eda-82fa-3910395341a4,NULL,2024-01-23 07:16:42,NULL,2024-01-23 13:35:53,2024-01-23 13:35:53,0,,0,0,APPROVED,0,9174598,2024-01-20 00:00:00,2024-01-14 00:00:00,2024-01-18 00:00:00,,24,19430a8c-6324-4105-8fc5-b7973e8f5d7f,b555b560-3648-4cd9-923b-21fa4a90956c,8f1dd1d6-1764-4223-9c81-117250c9a119,NULL,NULL
40c97139-e50b-47f8-b3cf-f30bda8065c7,NULL,2024-02-29 13:05:03,NULL,2024-03-06 23:55:01,NULL,24,c. Travel – Site to Site;c. Travel – Site to Site,0,0,REQUESTED,0,369229106;369230306,2024-03-03 00:00:00,2024-02-26 00:00:00,2024-02-28 00:00:00,,0.7,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,8105597f-f3b8-435f-8b65-0f355832f90e,NULL
4225347d-fbdb-445d-b0f6-66244cdf1cbc,NULL,2024-05-03 10:15:43,NULL,2024-05-06 05:54:44,2024-05-06 05:54:44,50,Travel - Start of the day,0,0,APPROVED,0,54465578,2024-05-05 00:00:00,2024-04-29 00:00:00,2024-05-02 00:00:00,OTnAutomatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support,24,b91189e3-47b3-44b1-a685-0252e97c7d1c,90fe97af-93ec-4d45-ad89-c00c07b47f81,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
463c3fe7-2397-4499-879a-bf22bf8370f0,NULL,2024-04-22 09:50:03,NULL,2024-04-24 09:15:01,2024-04-24 09:15:01,400,Travel - Start of the day,0,0,APPROVED,0,52800174,2024-04-28 00:00:00,2024-04-22 00:00:00,2024-04-22 00:00:00,AAC,0.08,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,df05790c-8f32-4d6f-8149-0befed271abf,Asia/Kolkata
480cbb48-9d86-42a5-b9dc-135d35a85903,NULL,2024-05-02 07:40:46,NULL,2024-05-03 06:00:04,NULL,150,Travel - Start of the day;Travel - Start of the day,0,0,REQUESTED,0,53550612;53550288,2024-04-27 18:30:00,2024-04-21 18:30:00,2024-04-25 18:30:00,OTnAutomatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support;26-04,9.33,b91189e3-47b3-44b1-a685-0252e97c7d1c,90fe97af-93ec-4d45-ad89-c00c07b47f81,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
4b178ebc-43c2-4885-b92e-27f18032b219,NULL,2024-04-01 00:56:06,NULL,2024-04-08 03:35:07,NULL,20,Travel - Start of the day,0,0,REQUESTED,0,49232986,2024-04-06 18:30:00,2024-03-31 18:30:00,2024-03-31 18:30:00,VANSHIKA LAD|1623|SUSTAINABILITY CONSULTANT 2 day,9.85,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,97f643e5-b5b2-43a2-9c7a-ae9743219120,4044c581-1d67-46a2-bd8e-b0b94808be36,NULL
4b53b1bd-e703-4a12-a0ba-a3252ad81b33,NULL,2024-06-14 06:15:03,NULL,2024-06-20 04:45:01,2024-06-20 04:45:01,1111,Travel - Start of the day,0,0,APPROVED,0,83267566,2024-06-16 00:00:00,2024-06-10 00:00:00,2024-06-14 00:00:00,Communications & Security Engineer0:00,0.17,c8367fc3-d459-4b83-b48b-37521e6d4795,a8956eae-d265-48dc-9ff7-245ae2bb8d19,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
4b85558a-7852-491a-8de0-e58f5eadd388,NULL,2024-04-02 08:40:10,NULL,2024-05-16 11:07:15,2024-05-16 11:07:15,1100,Travel - Start of the day;Travel - Start of the day,0,0,APPROVED,0,49468470;49468636,2024-04-07 00:00:00,2024-04-01 00:00:00,2024-04-02 00:00:00,,0.05,c8367fc3-d459-4b83-b48b-37521e6d4795,03131b5c-aa71-4f00-980a-baba262160c5,0c36a187-4358-49d8-96da-a03c74687490,NULL,Asia/Kolkata
4ebdf5bc-e137-4cff-b6c0-f1ed596d1b32,NULL,2022-08-31 11:10:03,NULL,2022-09-07 23:55:03,NULL,0,,0,0,REQUESTED,0,243527072,2022-09-04 00:00:00,2022-08-29 00:00:00,2022-08-31 00:00:00,,0.07,a69a9857-30f7-4676-b610-a09c3d5e3f40,c1dc30a8-fa96-4a6d-8120-0af98f405e8c,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
51335a72-322b-4ce8-8f62-6bd31260328f,NULL,2024-01-23 05:50:36,NULL,2024-01-30 07:15:25,NULL,12,a. Travel – Start of Day,0,0,REQUESTED,0,361093214,2024-01-27 18:30:00,2024-01-21 18:30:00,2024-01-22 18:30:00,,2.07,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,98f780e6-9487-4fce-9e0a-6de20455492e,NULL
513719ef-bc06-418c-8ed5-6091c135b122,NULL,2024-08-09 04:30:39,NULL,2024-08-13 00:30:13,NULL,0,,0,0,REQUESTED,0,157185420,2024-08-10 18:30:00,2024-08-04 18:30:00,2024-08-07 18:30:00,8-8,0.05,c8367fc3-d459-4b83-b48b-37521e6d4795,0b0d042d-7e88-4235-957e-e1b1c94f9ac5,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
52c7c935-5bcd-49a3-b6f3-15b5303e3242,NULL,2024-05-03 05:26:53,NULL,2024-05-06 04:00:07,NULL,50,Travel - Start of the day,0,0,REQUESTED,0,54465574,2024-05-04 18:30:00,2024-04-28 18:30:00,2024-04-29 18:30:00,OTnAutomatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support,24,b91189e3-47b3-44b1-a685-0252e97c7d1c,90fe97af-93ec-4d45-ad89-c00c07b47f81,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
53e15873-7a29-414a-9e0d-32b510e3c1c7,NULL,2024-05-03 05:26:24,NULL,2024-05-06 04:00:04,NULL,50,Travel - Start of the day,0,0,REQUESTED,0,54465572,2024-05-04 18:30:00,2024-04-28 18:30:00,2024-04-28 18:30:00,OTnAutomatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support,24,b91189e3-47b3-44b1-a685-0252e97c7d1c,90fe97af-93ec-4d45-ad89-c00c07b47f81,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
55bebf1a-f4cd-4930-a2c4-a11e3bab7d98,NULL,2024-01-24 00:15:08,NULL,2024-01-30 07:15:10,NULL,12,a. Travel – Start of Day,0,0,REQUESTED,0,361371182,2024-01-27 18:30:00,2024-01-21 18:30:00,2024-01-22 18:30:00,,0.47,c8367fc3-d459-4b83-b48b-37521e6d4795,4d06e6a7-e03c-4110-ad9b-c987b1faa67e,1ec5afe3-043f-45dd-8f4c-7a84d55db398,NULL,NULL
584a43eb-3870-446b-a661-d41e527e078f,NULL,2024-04-01 04:25:08,NULL,2024-06-20 10:17:38,2024-06-20 10:17:38,20,Travel - Start of the day,0,0,APPROVED,0,49232984,2024-03-31 00:00:00,2024-03-25 00:00:00,2024-03-31 00:00:00,VANSHIKA LAD|1623|SUSTAINABILITY CONSULTANT 2 day,24,3f8eb79e-f046-4317-adee-7b916a3ee09e,NULL,97f643e5-b5b2-43a2-9c7a-ae9743219120,4044c581-1d67-46a2-bd8e-b0b94808be36,Asia/Kolkata
59233369-1969-44a8-b0f3-ec57fbb24026,NULL,2024-08-15 10:00:22,NULL,2024-08-20 01:36:20,2024-08-20 01:36:20,0,,0,0,APPROVED,0,158261888,2024-08-18 00:00:00,2024-08-12 00:00:00,2024-08-13 00:00:00,Automatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support,24,c8367fc3-d459-4b83-b48b-37521e6d4795,a8956eae-d265-48dc-9ff7-245ae2bb8d19,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
59db2a71-7e5c-4bef-a3f2-a874892b8a18,NULL,2024-03-04 06:51:08,NULL,2024-03-06 06:09:13,NULL,156,c. Travel – Site to Site;c. Travel – Site to Site;c. Travel – Site to Site,0,0,REQUESTED,0,369274284;369521936;369526014,2024-03-02 18:30:00,2024-02-25 18:30:00,2024-02-28 18:30:00,,0.28,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,aaf11faf-4c20-4f31-9a38-2f1ce3fed0f5,NULL
5af6d637-bc7c-4d37-977a-9d96e0ae5dc7,NULL,2023-08-17 13:00:02,NULL,2023-09-01 04:12:27,2023-09-01 04:12:27,10,d. Travel – Site to Material,0,10,APPROVED,0,326501300,2023-08-20 00:00:00,2023-08-14 00:00:00,2023-08-17 00:00:00,,0.2,19430a8c-6324-4105-8fc5-b7973e8f5d7f,ab00e3a1-a87d-4703-89e2-08fd1ef4ff2c,1825fbea-7e33-498e-8cda-2020a840633a,NULL,NULL
5b485bd1-aff6-4aee-9ba7-bc6c051bd26a,NULL,2024-07-05 11:35:03,NULL,2024-07-12 23:55:01,NULL,6000,Travel - Start of the day,0,0,REQUESTED,0,124357984,2024-07-07 00:00:00,2024-07-01 00:00:00,2024-07-05 00:00:00,prp test 123 sms fun,0.12,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,e620f0d3-9113-4b71-90ef-83674562ed2d,Asia/Kolkata
5b648c71-9bfb-4416-b337-da70bdef30bc,NULL,2024-04-25 08:55:04,NULL,2024-05-02 23:55:01,NULL,400,Travel - Start of the day,0,0,REQUESTED,0,53353992,2024-04-28 00:00:00,2024-04-22 00:00:00,2024-04-25 00:00:00,aac 25-04,0.05,b91189e3-47b3-44b1-a685-0252e97c7d1c,423e154c-c0cc-4aae-81f7-782db7a4e0ab,0c36a187-4358-49d8-96da-a03c74687490,NULL,Asia/Kolkata
5ce6ba28-9048-4d5d-8981-5528ed6bcb84,NULL,2024-03-04 06:51:34,NULL,2024-03-06 06:09:18,NULL,52,c. Travel – Site to Site,0,0,REQUESTED,0,369525534,2024-03-02 18:30:00,2024-02-25 18:30:00,2024-02-28 18:30:00,,0.07,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,71e5741e-0054-449c-8396-3e82e975cc88,NULL
61d9f65a-58a5-4766-a6f0-0e352c346392,NULL,2024-03-04 06:53:05,NULL,2024-03-11 07:55:04,NULL,4544,c. Travel – Site to Site,0,0,REQUESTED,0,369892988,2024-03-09 18:30:00,2024-03-03 18:30:00,2024-03-03 18:30:00,,0.02,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,ea8d9856-029d-4071-8305-def44004aca8,c0fd9655-a92a-49aa-9373-b08f4e6eccf9,NULL
62a79b93-a641-4008-b186-044fef7c52a6,NULL,2024-07-05 11:30:03,NULL,2024-07-10 11:42:59,2024-07-10 11:42:59,1000,Travel - Start of the day,0,0,APPROVED,0,124357964,2024-07-07 00:00:00,2024-07-01 00:00:00,2024-07-05 00:00:00,,0.02,c8367fc3-d459-4b83-b48b-37521e6d4795,61fb4e0a-0962-4292-9a19-be879191ac67,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
62fed070-8afd-4366-bcb3-9d684dea63f6,NULL,2024-07-30 09:05:03,NULL,2024-08-06 23:00:02,NULL,0,,0,0,REQUESTED,0,154619692,2024-08-04 00:00:00,2024-07-29 00:00:00,2024-07-30 00:00:00,This is for test timesheet,0.02,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,e620f0d3-9113-4b71-90ef-83674562ed2d,Asia/Kolkata
64f3db1e-4bce-4805-99f6-081bbeb7a9e8,NULL,2024-06-21 09:30:09,NULL,2024-07-05 11:38:27,2024-07-05 11:38:27,1000,Travel - Start of the day,0,0,APPROVED,0,87590344,2024-06-23 00:00:00,2024-06-17 00:00:00,2024-06-21 00:00:00,,0,c8367fc3-d459-4b83-b48b-37521e6d4795,a8956eae-d265-48dc-9ff7-245ae2bb8d19,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
65844ff1-9729-4254-a2af-1a63d2a54e89,NULL,2024-05-02 07:40:27,NULL,2024-05-02 08:05:06,NULL,400,Travel - Start of the day,0,0,REQUESTED,0,53353368,2024-04-27 18:30:00,2024-04-21 18:30:00,2024-04-24 18:30:00,aac 2504,0.02,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,0c36a187-4358-49d8-96da-a03c74687490,b27e22f0-cc33-4de9-9d79-fc8ab5748bde,Asia/Kolkata
66754ea8-ac2c-4e0f-b49e-36b0bcdf5981,NULL,2024-02-16 05:00:10,NULL,2024-02-22 08:00:11,NULL,12,c. Travel – Site to Site,0,0,REQUESTED,0,366539748,2024-02-17 18:30:00,2024-02-11 18:30:00,2024-02-15 18:30:00,,0.12,c8367fc3-d459-4b83-b48b-37521e6d4795,75c1d9c9-f576-43ac-8b95-e485f38503fa,1ec5afe3-043f-45dd-8f4c-7a84d55db398,NULL,NULL
667e878d-58cb-44ab-ace9-b8af879d488c,NULL,2024-04-22 04:40:03,NULL,2024-04-23 04:39:08,2024-04-23 04:39:08,1000,Travel - Start of the day,0,0,APPROVED,0,52797820,2024-04-28 00:00:00,2024-04-22 00:00:00,2024-04-22 00:00:00,22-04,0.32,b91189e3-47b3-44b1-a685-0252e97c7d1c,5e4e9eb9-01dd-4a0d-a23b-3568cb8edd79,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
673feb77-6dbe-43e3-be9f-cbf58b2ec64d,NULL,2023-11-07 01:45:43,NULL,2023-11-10 07:15:04,NULL,10,b. Travel – End of Day,0,0,REQUESTED,0,345305630,2023-11-11 18:30:00,2023-11-05 18:30:00,2023-11-05 18:30:00,,0.05,19430a8c-6324-4105-8fc5-b7973e8f5d7f,ab00e3a1-a87d-4703-89e2-08fd1ef4ff2c,1825fbea-7e33-498e-8cda-2020a840633a,NULL,NULL
679984dc-c5a0-49aa-a4dd-733a7b700d97,NULL,2024-03-04 10:00:08,NULL,2024-03-11 23:55:01,NULL,4544,c. Travel – Site to Site,0,0,REQUESTED,0,369892988,2024-03-10 00:00:00,2024-03-04 00:00:00,2024-03-04 00:00:00,,0.02,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,ea8d9856-029d-4071-8305-def44004aca8,c0fd9655-a92a-49aa-9373-b08f4e6eccf9,NULL
68a883e0-4b4a-4b00-a222-ffa762be4bd4,NULL,2024-07-30 04:12:30,NULL,2024-08-05 23:30:17,NULL,0,,0,0,REQUESTED,0,154619964;154621624;154619990;154620922,2024-08-03 18:30:00,2024-07-28 18:30:00,2024-07-29 18:30:00,TESTING;this is job testing for job timesheet,0.17,b91189e3-47b3-44b1-a685-0252e97c7d1c,a00326ea-31ef-493b-a1d3-27bd6be9ae8c,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
693fe559-8ac0-4467-8047-7d69390e0fab,NULL,2024-05-09 06:40:05,NULL,2024-07-31 11:25:18,2024-07-31 11:25:18,20,Travel - Start of the day,0,0,APPROVED,0,55259194,2024-05-12 00:00:00,2024-05-06 00:00:00,2024-05-09 00:00:00,,0.03,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,f27edbac-4993-467f-8c2e-dddb1d715f65,Asia/Kolkata
694805f1-3227-4dc2-b746-16eaa09b8109,NULL,2024-03-13 06:20:15,NULL,2024-03-15 04:00:15,NULL,101010,e. Travel – Material to Site,0,0,REQUESTED,0,372009148,2024-03-16 18:30:00,2024-03-10 18:30:00,2024-03-12 18:30:00,,0.02,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,53d3dd46-ee5c-4742-9dda-55ffefb43df7,NULL
69b1b54e-5960-4270-8b0d-97e098c8ca79,NULL,2022-02-18 04:10:16,NULL,2022-02-21 00:10:08,NULL,0,,0,0,REQUESTED,0,193455356,2022-02-19 18:30:00,2022-02-13 18:30:00,2022-02-13 18:30:00,,1.75,c8367fc3-d459-4b83-b48b-37521e6d4795,eabde091-bcc7-43a0-9c27-3beb549b87a8,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
6a0180e9-9089-4af9-b102-8c8a291d53cd,NULL,2024-05-06 01:16:35,NULL,2024-05-10 04:10:11,NULL,50,Travel - Start of the day,0,0,REQUESTED,0,54690130,2024-05-11 18:30:00,2024-05-05 18:30:00,2024-05-05 18:30:00,,0,c8367fc3-d459-4b83-b48b-37521e6d4795,a8956eae-d265-48dc-9ff7-245ae2bb8d19,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
6c03e41d-6f17-4157-a3fa-c78b3df2f42a,NULL,2024-01-23 07:17:34,NULL,2024-01-23 13:36:12,2024-01-23 13:36:12,0,,0,0,APPROVED,0,9184298;9174604;9174618,2024-01-27 00:00:00,2024-01-21 00:00:00,2024-01-21 00:00:00,,16.67,19430a8c-6324-4105-8fc5-b7973e8f5d7f,b555b560-3648-4cd9-923b-21fa4a90956c,8f1dd1d6-1764-4223-9c81-117250c9a119,NULL,NULL
6d031bf7-67bc-4e22-bd7e-8e775ebc5c50,NULL,2024-03-01 05:40:04,NULL,2024-03-01 07:23:18,2024-03-01 07:23:18,52,c. Travel – Site to Site,0,0,APPROVED,0,369525534,2024-03-03 00:00:00,2024-02-26 00:00:00,2024-02-29 00:00:00,,0.07,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,71e5741e-0054-449c-8396-3e82e975cc88,NULL
6e5c067d-ec9f-44d1-a8d3-cbb2efc670c3,NULL,2024-03-04 06:52:33,NULL,2024-03-08 04:30:18,NULL,101010,e. Travel – Material to Site,0,0,REQUESTED,0,369528860,2024-03-02 18:30:00,2024-02-25 18:30:00,2024-02-29 18:30:00,TTTTTTTT,0.02,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,71e5741e-0054-449c-8396-3e82e975cc88,NULL
70142c27-3b33-4ff9-8b11-970993c79a70,NULL,2024-08-16 00:30:11,NULL,2024-08-16 07:30:11,NULL,0,,0,0,REQUESTED,0,158261882,2024-08-10 18:30:00,2024-08-04 18:30:00,2024-08-09 18:30:00,Automatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support,24,c8367fc3-d459-4b83-b48b-37521e6d4795,a8956eae-d265-48dc-9ff7-245ae2bb8d19,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
706c3a94-2835-4a33-89ff-7a11190df33f,NULL,2024-05-09 04:01:17,NULL,2024-05-15 06:15:12,NULL,20,Travel - Start of the day,0,0,REQUESTED,0,55259194,2024-05-11 18:30:00,2024-05-05 18:30:00,2024-05-08 18:30:00,,0.03,b91189e3-47b3-44b1-a685-0252e97c7d1c,NULL,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,f27edbac-4993-467f-8c2e-dddb1d715f65,Asia/Kolkata
70a2ac30-1976-4fb6-961d-107398107d45,NULL,2023-08-21 00:25:11,NULL,2023-08-25 06:20:06,NULL,10,d. Travel – Site to Material,0,0,REQUESTED,0,326784590,2023-08-19 18:30:00,2023-08-13 18:30:00,2023-08-17 18:30:00,,0.37,19430a8c-6324-4105-8fc5-b7973e8f5d7f,f1e286d7-1eea-46cd-b7f7-0bbbf24292d7,67ef48a7-3430-4c29-873e-75cee189c472,NULL,NULL
70a9a027-ce1b-4ff1-9828-3a54babe914c,NULL,2022-10-03 23:50:10,NULL,2022-10-04 00:40:09,NULL,0,,0,0,REQUESTED,0,250356256,2022-10-01 18:30:00,2022-09-25 18:30:00,2022-09-26 18:30:00,,0.68,c8367fc3-d459-4b83-b48b-37521e6d4795,fec6c828-f459-401e-ad18-983d479bb919,9e11456c-f0f6-48c7-9cbf-6f4447379727,NULL,NULL
716dd961-4b58-452a-ae00-2b05652b421b,NULL,2024-04-11 10:00:03,NULL,2024-04-12 04:01:16,2024-04-12 04:01:16,180,Travel - Start of the day;Travel - Start of the day;Travel - Start of the day;Travel - Start of the day,0,0,APPROVED,0,51195856;51196076;51196176;51196484,2024-04-14 00:00:00,2024-04-08 00:00:00,2024-04-11 00:00:00,Test-1;Test-2,0.32,c8367fc3-d459-4b83-b48b-37521e6d4795,88a96614-ec18-4600-b17c-6a6f6d74bb45,6de24c94-6486-4a16-95d0-404ce86f6034,NULL,Asia/Kolkata
7242139b-ce3c-47bf-9663-f9380582a49e,NULL,2022-12-22 06:45:25,NULL,2022-12-22 07:55:20,NULL,0,f. Per Diem – Travel into Market,0,16,REQUESTED,0,270884144,2022-12-24 18:30:00,2022-12-18 18:30:00,2022-12-18 18:30:00,,24,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,54fea194-4220-40ff-83dd-00c5a946dc25,c0568d0b-46ea-481b-ae4a-b9760c60b094,NULL
725f9692-e642-4a14-a352-35150229cb5f,NULL,2024-05-09 04:00:20,NULL,2024-05-13 22:30:06,NULL,20,Travel - Start of the day,0,0,REQUESTED,0,54857154,2024-05-11 18:30:00,2024-05-05 18:30:00,2024-05-06 18:30:00,Day 2,0.45,b91189e3-47b3-44b1-a685-0252e97c7d1c,3a921277-76d4-499e-8128-9e4aed570cfc,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
7324eeee-62ae-4993-8120-9e1a36c205df,NULL,2024-04-03 01:00:53,NULL,2024-04-09 06:35:15,NULL,1000,Travel - Start of the day,0,0,REQUESTED,0,49469132,2024-04-06 18:30:00,2024-03-31 18:30:00,2024-04-01 18:30:00,,0.05,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,0c36a187-4358-49d8-96da-a03c74687490,e8b4f1dc-774a-4a6e-bc11-acbe7e796df7,Asia/Kolkata
76668fe9-fcaf-4272-b00b-88d7421b1fc9,NULL,2024-08-16 00:30:32,NULL,2024-08-20 07:30:06,NULL,0,,0,0,REQUESTED,0,158261888,2024-08-17 18:30:00,2024-08-11 18:30:00,2024-08-12 18:30:00,Automatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support,24,c8367fc3-d459-4b83-b48b-37521e6d4795,a8956eae-d265-48dc-9ff7-245ae2bb8d19,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
769e661a-94fd-4c35-a5ab-f00113e02dfa,NULL,2024-05-03 05:28:05,NULL,2024-05-10 04:10:04,NULL,50,Travel - Start of the day,0,0,REQUESTED,0,54465580,2024-05-04 18:30:00,2024-04-28 18:30:00,2024-05-02 18:30:00,OTnAutomatically clocked out after being on the clock for 7 days. You should really take a break :)nQuickBooks Time Support,15.67,b91189e3-47b3-44b1-a685-0252e97c7d1c,90fe97af-93ec-4d45-ad89-c00c07b47f81,c9a92ec3-4ed8-4db2-b186-cb54e9864a29,NULL,Asia/Kolkata
77c64644-6e8e-4348-a2a4-96b67f84b410,NULL,2024-03-01 06:55:05,NULL,2024-07-01 09:25:16,NULL,5000,h. Other,0,0,REJECTED,0,369528236,2024-03-03 00:00:00,2024-02-26 00:00:00,2024-03-01 00:00:00,Test time sheet PRP,0.12,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,22085403-2511-4edd-afaa-ae4d63e220c2,3f094e82-40a5-46c7-bdb4-1f09ce8b65ac,NULL
78558270-a8a6-4c6b-aecc-4987f369cd7b,NULL,2024-02-21 10:40:04,NULL,2024-06-21 08:14:25,2024-06-21 08:14:25,12,c. Travel – Site to Site,0,0,APPROVED,0,367436884,2024-02-25 00:00:00,2024-02-19 00:00:00,2024-02-21 00:00:00,,0.12,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,009d346d-4e83-42a7-8f31-1adad698d633,NULL
7ae523b4-f231-4818-a753-e8db73a4c575,NULL,2024-01-23 11:20:02,NULL,2024-07-01 09:21:37,2024-07-01 09:21:37,12,a. Travel – Start of Day,0,0,APPROVED,0,361093214,2024-01-28 00:00:00,2024-01-22 00:00:00,2024-01-23 00:00:00,,2.07,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,1ec5afe3-043f-45dd-8f4c-7a84d55db398,98f780e6-9487-4fce-9e0a-6de20455492e,NULL
7c0b91b7-5760-4b79-8f86-3bd62355df06,NULL,2023-01-30 22:50:13,NULL,2023-01-31 03:20:12,NULL,2,d. Travel – Site to Material,0,0,REQUESTED,0,278222318,2023-01-28 18:30:00,2023-01-22 18:30:00,2023-01-23 18:30:00,Travelled a little,0.05,c8367fc3-d459-4b83-b48b-37521e6d4795,NULL,9e11456c-f0f6-48c7-9cbf-6f4447379727,fcc891aa-e868-460b-bb03-a89bbfa180d1,NULL
