id,created_by,created_date,updated_by,updated_date,accepted_date,content,document_name,document_path,is_accepted,is_active,msa_type,type,version,accepted_by_id,user_id
6a1b7738-b33f-4395-a447-3a868baecce2,01,2023-11-15 13:31:21,01,2023-11-15 13:31:21,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,e7fadb1e-b5ab-4f38-bd66-0be73b4a7ac2
6c3f57e9-9781-4953-a242-1973d6b4f469,01,2024-02-06 01:47:54,01,2024-02-06 01:47:54,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,5e7bccc4-1ca3-4af7-8726-d77594b72508
6cb006e1-c21a-46f2-b079-7991dad33919,01,2024-02-26 09:44:27,01,2024-02-26 09:44:27,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,f53ffb47-0b67-4358-b4b5-8e23b7ff75b5
7128cbe6-44b5-4e94-87e5-4caf062b0267,01,2023-03-11 23:56:29,01,2023-03-11 23:56:29,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,f35d8283-89d8-408c-815b-c8d3da617862
716f2aff-9eb6-4a7a-b831-4199d6e961eb,01,2024-02-06 02:00:39,01,2024-02-06 02:00:39,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,e94722aa-5158-4dc6-9020-7b26af5af0b2
71e180d4-e891-46af-838b-25e660bc62b8,01,2023-11-20 09:34:07,01,2023-11-20 09:34:07,2024-08-27 11:55:08,<p><strong>Jobs Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/45063496-9d0a-4a12-b96a-7c94689e1f5d,_binary '',_binary '',GLOBAL,JOBS,1,a217d6e6-ef73-4632-a981-2d35c32eadff,a217d6e6-ef73-4632-a981-2d35c32eadff
723c245e-e533-402f-96ed-5b2606139471,01,2021-06-29 09:47:38,01,2022-01-27 14:12:52,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '0',GLOBAL,JOBS,1,NULL,9fd96859-1704-45be-9855-88268c001558
72cd3da1-b64e-45f4-be2c-4ca0d4749671,01,2023-07-25 11:19:17,01,2023-07-25 11:19:17,2023-07-25 11:23:00,<p><strong>Project Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/f4ee74bc-1a06-47ce-8a9e-26a12a3a02b0,_binary '',_binary '',GLOBAL,PROJECT,1,a527105f-049d-4bec-8e52-d4cef9603122,a527105f-049d-4bec-8e52-d4cef9603122
73f25d78-058b-48b0-81f4-8dd10280aec7,01,2023-03-11 23:56:28,01,2023-03-11 23:56:28,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,f35d8283-89d8-408c-815b-c8d3da617862
74a64bc6-a22a-4df3-bb40-9df8459374ad,01,2024-06-21 05:09:04,01,2024-06-21 05:09:04,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,15413bba-47cd-4f20-ac26-afef5914cb59
757ce966-06ae-4379-8d9d-24def000ca3c,01,2024-06-21 05:09:03,01,2024-06-21 05:09:03,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,15413bba-47cd-4f20-ac26-afef5914cb59
767f7f0b-f5d9-46fb-883a-f2f2b769aaa3,01,2022-01-27 14:10:31,01,2024-08-08 09:14:43,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '0',GLOBAL,PROJECT,2,NULL,02
793bbd29-8381-4fc2-8596-53c815f7a383,01,2022-01-27 14:12:48,01,2022-01-27 14:12:48,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,d0ba04a9-d3df-4436-a839-15e0de694021
797d25f1-1b1d-4c33-a371-dd323e29a8d8,01,2021-06-25 13:43:22,01,2022-01-27 14:12:24,2021-06-25 13:44:51,<p><strong>Jobs Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/64346df8-638b-4e17-96a8-47e3b941eecf,_binary '',_binary '0',GLOBAL,JOBS,1,02,02
7a7fb5de-fd9c-40d1-8cad-4d8ef7004748,01,2024-06-28 10:13:31,01,2024-06-28 10:13:31,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,bcd087b4-8c76-4303-8dbe-ef3f178140e4
7b0f8e3f-0712-4248-bec7-777c882863a7,01,2024-06-25 09:21:46,01,2024-06-25 09:21:46,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,40a4407b-4d11-405f-b27d-42f33dfcd90d
7b71b469-f860-4b9a-a7fc-1de34291505f,01,2024-02-06 01:14:06,01,2024-02-06 01:14:06,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,5b155dfe-91b2-4b89-af55-86d724cd743d
7c4f6215-a763-49b2-8da2-fe3b86030dd4,01,2023-08-23 11:02:05,01,2023-08-23 11:02:05,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,68176fd4-4cc0-41e5-94db-24664335e23c
7cd89ed3-7214-4faf-b746-569aed91bad3,01,2022-02-02 10:48:56,01,2022-02-02 10:48:56,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,20371966-3588-47bf-8fe7-533517b07432
7d5c9949-a3bb-479a-9673-774cb8aeb5d3,01,2022-01-27 14:12:43,01,2022-01-27 14:12:43,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,25bd7faf-3882-466d-97b6-0fbe37a2cb39
7dfcdbf2-011d-4a3a-b4b0-17bfc279c6f0,01,2021-11-02 07:51:27,01,2022-01-27 14:10:49,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '0',GLOBAL,PROJECT,1,NULL,9daed003-5712-4264-af30-7a545db50bca
7e0feb7c-20c6-4cf9-a543-f9bbc6c7aa44,01,2024-06-28 10:13:33,01,2024-06-28 10:13:33,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,bcd087b4-8c76-4303-8dbe-ef3f178140e4
7e17a633-fbfa-497d-ac26-124c8614d6e6,01,2024-06-13 05:39:43,01,2024-06-13 05:39:43,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,bdcb344d-950c-47fd-bb44-2ca3968edfdb
7f871742-8615-4470-909e-c714c38dce4e,01,2024-02-05 23:37:30,01,2024-02-05 23:37:30,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,2becb945-9677-4486-923a-c127868e79bc
81e17195-ec3f-48b1-9b9d-cf2e8daa7d94,01,2022-01-27 14:12:34,01,2022-01-27 14:12:34,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,cc42dd12-c77d-4730-9470-5a537285926f
83bca925-26ec-4813-938e-9df26c33ede2,01,2024-08-27 04:43:28,01,2024-08-27 11:38:44,NULL,<p>SAVE</p>,NULL,NULL,_binary '0',_binary '0',CUSTOMIZED,PROJECT,6,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c
83ec0e2f-a5c8-487d-9921-ac42d433e7b1,01,2024-06-25 09:21:46,01,2024-06-25 09:21:46,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,40a4407b-4d11-405f-b27d-42f33dfcd90d
844cba71-5eb3-4fbc-a70e-413b73ed6659,01,2024-02-09 10:29:17,01,2024-02-09 10:29:17,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,25904c0d-37f9-46a0-8fd5-991c359cb977
84e114c0-8822-4acc-b7da-3178b5a155d3,01,2023-07-25 09:48:47,01,2024-08-27 11:41:17,NULL,<p>From client</p>,NULL,NULL,_binary '0',_binary '0',CUSTOMIZED,JOBS,1,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c
85a7a7ed-84b3-4fdc-8ef7-bd22861f5e35,01,2022-02-10 12:51:13,01,2022-02-10 12:51:13,2022-02-10 12:58:16,<p>Job Test MSA 2</p>,MSA_2.pdf,IconicWorkerUserImages/91f63ec1-e25d-4df0-83af-4ea147e1b97d,_binary '',_binary '',GLOBAL,PROJECT,2,ed3c98c1-1fff-4fbf-ac65-97262ce86341,ed3c98c1-1fff-4fbf-ac65-97262ce86341
86740d59-5405-4eef-a44c-3d7eed8d526c,01,2024-02-09 10:29:16,01,2024-02-09 10:29:16,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,25904c0d-37f9-46a0-8fd5-991c359cb977
869b8994-b414-4a84-9770-6a58f350615d,01,2024-02-07 05:13:24,01,2024-02-07 05:13:24,2024-02-07 05:20:27,<p><strong>Project Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/db73ff53-2f95-41df-abe6-40deffa3fb4e,_binary '',_binary '',GLOBAL,PROJECT,1,3f8eb79e-f046-4317-adee-7b916a3ee09e,3f8eb79e-f046-4317-adee-7b916a3ee09e
87e10ffe-de2c-46c4-8afc-b9978a5e0175,01,2024-04-03 09:29:10,01,2024-04-03 09:29:10,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,4ab285bc-5995-4725-ab96-364f8801e7ae
8937db65-9a84-43ad-8e1c-62fd08e3214c,01,2022-01-27 14:11:01,01,2022-01-27 14:11:01,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,ec6eb6e7-cf27-4df3-960c-3b2eec9dd1a7
89a44d45-105a-4276-b86e-b2658293692d,01,2024-05-06 11:17:14,01,2024-05-06 11:17:14,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,0e53e993-c3f9-4141-9d42-57dabd98d970
8b420131-f51e-4c52-8cc0-acd569fa5b5d,01,2024-02-06 01:06:56,01,2024-02-06 01:06:56,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,0c0d18ea-f21f-4cee-a1d7-a52190a4a8dc
8b6d2629-b7af-4bda-9f5f-55fba80b7f68,01,2023-07-25 11:19:18,01,2023-07-25 11:19:18,2023-07-25 11:23:08,<p><strong>Jobs Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/009f2f03-5c4f-4d30-b735-60e3217f660d,_binary '',_binary '',GLOBAL,JOBS,1,a527105f-049d-4bec-8e52-d4cef9603122,a527105f-049d-4bec-8e52-d4cef9603122
8b70a293-082a-428d-8dcf-82f9feabd4a9,01,2021-06-25 13:43:24,01,2023-08-21 05:13:35,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '0',GLOBAL,JOBS,1,NULL,ec6eb6e7-cf27-4df3-960c-3b2eec9dd1a7
8d78226c-c9a4-48fd-97e6-2eb70f8a191e,01,2022-01-27 14:12:41,01,2022-01-27 14:12:41,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,33adc4a3-74a5-4479-a29b-d380bfca2a3f
8da14c47-3584-4788-b001-6e25eea42315,01,2022-01-27 14:12:40,01,2022-01-27 14:12:40,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,9daed003-5712-4264-af30-7a545db50bca
8de61476-5952-4c08-820b-d5fd57504fb1,01,2023-04-04 07:17:08,01,2023-04-04 07:17:08,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,e0405bc0-b09a-49f7-a7c4-f9f7b9a26bef
8ed9ceee-476f-4c50-b1dc-a905fa775c2e,01,2023-11-16 05:52:21,01,2023-11-16 05:52:21,2023-11-16 11:03:18,<p><strong>Jobs Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/55f52c40-e5b1-4c69-b26d-10601e97e4ce,_binary '',_binary '',GLOBAL,JOBS,1,23c07bea-e6ef-4332-be1f-aafcfae965e9,23c07bea-e6ef-4332-be1f-aafcfae965e9
8fc1c790-1947-4482-9c0e-63d8778d6c7a,01,2022-01-27 14:12:54,01,2023-08-21 05:13:35,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,ec6eb6e7-cf27-4df3-960c-3b2eec9dd1a7
913bc958-7cc7-432c-8770-1ef75d0f2228,01,2022-01-27 14:10:59,01,2022-01-27 14:10:59,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,3625898f-7b55-4aba-a27e-fe8548e9202d
91fc1470-8e7c-4747-9a8e-1fd335ba9b07,01,2024-02-06 13:30:26,01,2024-02-06 13:30:26,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,f4d276a2-4ae4-4959-8c38-1c10a8708f87
92ffbded-8039-4a75-9167-98f638a4082e,01,2022-02-02 10:48:58,01,2022-02-02 10:48:58,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,20371966-3588-47bf-8fe7-533517b07432
9313464d-699e-4ef4-9eb4-1935089f5760,01,2024-04-03 09:27:09,01,2024-04-03 09:27:09,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,cbd98801-152e-4a79-99d5-502f2921a274
96074fe7-b45f-4b6a-b3ef-29d49e801d12,01,2021-06-25 13:43:23,01,2022-01-27 14:12:27,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '0',GLOBAL,JOBS,1,NULL,e50807b0-60e6-46ee-a3be-0a2b0f1a7136
97719078-2459-4f0f-9a38-6e00bfaca321,01,2022-01-27 14:10:49,01,2022-01-27 14:10:49,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,9daed003-5712-4264-af30-7a545db50bca
985ed2fb-276d-4077-a080-468850926c8f,01,2024-07-18 03:32:09,01,2024-07-18 03:32:09,2024-08-23 06:41:43,<p>ttttttttt</p>,MSA_1.pdf,IconicWorkerUserImages/ceeff126-ed83-4660-bf70-87a76507f5aa,_binary '',_binary '',CUSTOMIZED,JOBS,1,3f8eb79e-f046-4317-adee-7b916a3ee09e,3f8eb79e-f046-4317-adee-7b916a3ee09e
98d1aec4-b6dd-4704-9756-ff22908adb41,01,2024-02-06 00:15:47,01,2024-02-06 00:15:47,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,ad9b86c8-5ba2-4d6e-b735-0d8338b03ba1
98f1586f-35d9-45ea-b2f9-3b00882e678a,01,2022-01-27 14:10:58,01,2022-01-27 14:10:58,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,600610f4-1b48-4544-a521-6792aa492131
98f4edc3-1cef-4308-be27-db0883fbf041,01,2024-04-15 03:59:07,01,2024-04-15 03:59:07,2024-04-15 04:03:38,<p><strong>Jobs Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/5df7e673-4bc1-48eb-9c2e-be0e0215179d,_binary '',_binary '',GLOBAL,JOBS,1,c88ec339-7d2b-4937-92ed-91233b2e339f,c88ec339-7d2b-4937-92ed-91233b2e339f
99176b57-1384-4339-aefc-5bcde93969ea,01,2024-08-27 11:36:15,01,2024-08-27 11:36:15,NULL,<p>Test</p>,NULL,NULL,_binary '0',_binary '',CUSTOMIZED,PROJECT,1,NULL,c88ec339-7d2b-4937-92ed-91233b2e339f
99f71bf0-617a-42d6-8b9a-3e7023177cd1,01,2024-02-05 22:21:27,01,2024-02-05 22:21:27,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,8dc66437-6632-4e65-b8cc-4fbad0b92150
9ad28907-60c8-4595-9f37-127c96176c36,01,2024-02-06 12:22:04,01,2024-02-06 12:22:04,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,c0ad3451-c05e-4d4a-8a4f-ccd289afee96
9bcf67c5-c296-47e3-82d9-c56cffa0a68d,01,2024-02-06 02:00:45,01,2024-02-06 02:00:45,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,e94722aa-5158-4dc6-9020-7b26af5af0b2
9d101327-7296-42c0-8feb-7117927e038e,01,2024-02-06 12:19:28,01,2024-02-06 12:19:28,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,3eb03401-0887-4820-b734-6e589a632c85
9dce4d48-bac3-4c5c-a7db-a01e2f5acac3,01,2022-02-11 13:52:43,01,2022-02-11 13:52:43,2022-02-11 14:03:53,<p>Job Project MSA 2</p>,MSA_2.pdf,IconicWorkerUserImages/e4603f49-7265-485f-bd7e-b13b3eb821a3,_binary '',_binary '',GLOBAL,JOBS,2,7f70391a-967d-4611-93c8-472df9f657df,7f70391a-967d-4611-93c8-472df9f657df
9f8507f7-c7c3-45cf-b615-0c5a981340ad,01,2022-01-27 14:12:36,01,2022-01-27 14:12:36,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,eac53e97-d293-4f8a-845d-917f5c4190c0
a1b07737-a92c-4a0b-bdb6-551edb4260ca,01,2023-11-16 05:52:19,01,2023-11-16 05:52:19,2023-11-16 11:03:11,<p><strong>Project Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/edc520cd-ada9-4bcc-a8db-178707113953,_binary '',_binary '',GLOBAL,PROJECT,1,23c07bea-e6ef-4332-be1f-aafcfae965e9,23c07bea-e6ef-4332-be1f-aafcfae965e9
a530a4c6-c88d-4695-ade2-36b8d56e4870,01,2025-04-17 07:28:54,01,2025-04-17 07:28:54,2025-04-17 08:55:01,<p><strong>Jobs Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/e6693a0e-4d3d-4e02-a8f1-d45dc1339cbb,_binary '',_binary '',GLOBAL,JOBS,1,c0f385bf-790f-431d-8dc4-1bf83ba3a392,c0f385bf-790f-431d-8dc4-1bf83ba3a392
a6cffc9a-6ece-4e08-a8dd-f5f67425ff8a,01,2022-01-27 14:10:43,01,2022-01-27 14:10:43,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,cc42dd12-c77d-4730-9470-5a537285926f
a7ff0dd2-c581-42e0-a4c5-ce1edcda4599,01,2024-04-03 09:27:08,01,2024-04-03 09:27:08,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,cbd98801-152e-4a79-99d5-502f2921a274
a99960ac-6d66-433c-87f4-03aeb6802f13,01,2022-02-02 10:49:53,01,2022-02-02 10:49:53,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,3d5f0875-0481-43de-b13d-9f719f335b1d
abd2f5fe-2126-4d29-82c1-97d9d8cbd36a,01,2024-02-07 05:13:24,01,2024-07-18 03:32:09,2024-02-07 05:20:31,<p><strong>Jobs Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/1c517a36-3e64-4310-819a-c0cc824e0d47,_binary '',_binary '0',GLOBAL,JOBS,1,3f8eb79e-f046-4317-adee-7b916a3ee09e,3f8eb79e-f046-4317-adee-7b916a3ee09e
ac28990a-d59b-4b09-b108-9b1e6fd574c5,01,2022-01-27 14:10:53,01,2022-01-27 14:10:53,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,3e9d3507-2607-42aa-af50-55766dae2f1b
ac6510ff-af3a-43e3-acdd-71b6ae4842f7,01,2024-04-03 04:29:50,01,2024-04-03 04:29:50,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,4af85f9d-b8ce-4391-a017-35139ca0003a
acd40fef-5089-4d59-8cba-322b22266074,01,2022-01-27 14:10:41,01,2022-01-27 14:10:41,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,e2f4986e-f14d-45a6-8d4e-03fc878cceec
aeb5905e-c9ba-4490-a102-1e29bce862b5,01,2022-01-27 14:10:48,01,2022-01-27 14:10:48,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,560e1899-9457-4146-8250-0efa50eeb7c4
b01e3b26-d1ea-48dc-9aac-ffbe0ffa9c35,01,2022-01-27 14:12:31,01,2022-01-27 14:12:31,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,1323fd42-50e4-4ec7-b01e-15b96a180dbd
b29d1754-14ad-4a61-8c14-c51822996002,01,2022-01-27 14:10:35,01,2022-01-27 14:10:35,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,570621d5-8218-4019-ba43-7d5ac9e627f4
b2b6face-5ea8-42c7-b000-d22599c38697,01,2023-08-03 04:53:58,01,2023-08-03 04:53:58,2023-08-03 05:22:41,<p><strong>Project Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/ab86a91a-58fd-4061-9ee4-8273dd219605,_binary '',_binary '',GLOBAL,PROJECT,1,369ab9dc-0cf7-49b6-97dc-a938d2c93967,369ab9dc-0cf7-49b6-97dc-a938d2c93967
b4159f8f-0504-4f0d-ade3-7a8852cf9494,01,2024-04-03 09:29:11,01,2024-04-03 09:29:11,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,4ab285bc-5995-4725-ab96-364f8801e7ae
b4441fc0-9d0f-4270-9681-f033c3a301d4,01,2021-06-25 13:43:39,01,2024-08-08 09:14:43,2021-06-25 13:44:41,<p><strong>Project Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/82b2fccb-78be-439f-868d-92b8246c2f9a,_binary '',_binary '0',GLOBAL,PROJECT,1,02,02
b72d5a92-48b3-4991-87c1-4067ec3f98b8,01,2022-01-25 15:15:21,01,2022-01-27 14:10:44,2022-01-25 15:29:19,<p><strong>Project Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/3f6ef1ad-c82c-4c95-9409-00a219f5b274,_binary '',_binary '0',GLOBAL,PROJECT,1,1459f8aa-5b5e-45f2-9bdc-f3097960a439,1459f8aa-5b5e-45f2-9bdc-f3097960a439
b7c73432-a2c6-41d6-9118-105233d95dac,01,2025-04-17 07:28:54,01,2025-04-17 07:28:54,2025-04-17 08:53:00,<p><strong>Project Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/1247c7b6-d9dc-44d9-bf87-06e4bc5da68c,_binary '',_binary '',GLOBAL,PROJECT,1,c0f385bf-790f-431d-8dc4-1bf83ba3a392,c0f385bf-790f-431d-8dc4-1bf83ba3a392
b7e12c8d-d028-4f33-9ed4-4c7df959b9f3,01,2022-01-27 14:10:44,01,2022-01-27 14:10:44,NULL,<p>Job Test MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,2,NULL,1459f8aa-5b5e-45f2-9bdc-f3097960a439
b8feff0d-b843-4382-8bf4-5684e6852b83,01,2022-01-27 14:12:35,01,2022-01-27 14:12:35,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,1459f8aa-5b5e-45f2-9bdc-f3097960a439
baf2fefb-4214-4305-a4dc-caaa5421355e,01,2021-10-01 07:09:00,01,2022-01-27 14:12:44,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '0',GLOBAL,JOBS,1,NULL,3e9d3507-2607-42aa-af50-55766dae2f1b
bc014972-5352-4de4-b506-43235d20ac3e,01,2024-04-29 05:19:36,01,2024-04-29 05:19:36,NULL,<p><strong>Jobs Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,1,NULL,f738bdbc-a6f8-46b3-b3f8-7c3d8bb3ecb6
be03418d-a2ee-4346-9285-8c295e621919,01,2023-08-17 09:48:09,01,2023-08-17 09:48:09,2023-08-17 10:10:00,<p><strong>Jobs Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/431e9a2a-b73c-4155-894e-cffbbdeaa463,_binary '',_binary '',GLOBAL,JOBS,1,19430a8c-6324-4105-8fc5-b7973e8f5d7f,19430a8c-6324-4105-8fc5-b7973e8f5d7f
be1877b4-0ff6-46ea-9ebb-b7d34289e5cc,01,2023-08-03 04:53:59,01,2023-08-03 04:53:59,2023-08-03 05:22:47,<p><strong>Jobs Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/003628bc-e813-41be-89f1-da324bff7579,_binary '',_binary '',GLOBAL,JOBS,1,369ab9dc-0cf7-49b6-97dc-a938d2c93967,369ab9dc-0cf7-49b6-97dc-a938d2c93967
be7e2627-4c9e-41ee-a574-ce84ac15f1ea,01,2024-04-29 05:19:35,01,2024-04-29 05:19:35,NULL,<p><strong>Project Test MSA</strong></p>,NULL,NULL,_binary '0',_binary '',GLOBAL,PROJECT,1,NULL,f738bdbc-a6f8-46b3-b3f8-7c3d8bb3ecb6
beb85275-8930-43be-a8f2-8944c403922d,01,2022-01-27 14:12:27,01,2022-01-27 14:12:27,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,e50807b0-60e6-46ee-a3be-0a2b0f1a7136
bec4d930-1442-403e-9e76-2a88838ef03c,01,2022-01-27 14:12:25,01,2022-01-27 14:12:25,NULL,<p>Job Project MSA 2</p>,NULL,NULL,_binary '0',_binary '',GLOBAL,JOBS,2,NULL,98d2d000-d70a-4115-a569-aef16d356edb
bf747d1c-9859-464e-ac4b-03b802fa0085,01,2021-06-25 13:43:40,01,2022-01-27 14:10:38,2021-06-30 08:36:28,<p><strong>Project Test MSA</strong></p>,MSA_1.pdf,IconicWorkerUserImages/9d9e9ade-0dbd-47ab-8946-7ed03ed8aff6,_binary '',_binary '0',GLOBAL,PROJECT,1,c8367fc3-d459-4b83-b48b-37521e6d4795,c8367fc3-d459-4b83-b48b-37521e6d4795
