id,created_by,created_date,updated_by,updated_date,bid_due_date,completion_date,cost,is_negotiable,is_save_as_draft,last_saved_step,latitude,longitude,project_cancelled_date,project_completed_date,project_posted_date,region,start_date,state,status,title,type,assigned_to,company_id,industry_id,supervisor,user_id,attachment_link,project_number,is_single_jobsite
376c6a8b-4bea-481c-9053-5d7cd952787d,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:23:54,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-18 11:50:00,2024-01-31 18:30:00,2024-02-28 18:30:00,0,_binary '',_binary '0',0,0,0,NULL,NULL,2024-03-18 11:50:00,Mid-Atlantic,2024-02-04 18:30:00,Alabama,POSTED,18-.08-2004 Bid comparison ,OPEN_MARKET_REQUEST,NULL,619867e5-7ce0-4139-95cc-a8af62240896,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,1790,0
3848d98f-d04c-4b62-840e-566d98f1e104,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-08 12:37:20,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-08 12:37:20,2024-04-08 18:30:00,2024-04-18 18:30:00,0,_binary '',_binary '',0,0,0,NULL,NULL,NULL,South-East,2024-04-16 18:30:00,South Carolina,DRAFT,TEST,OPEN_MARKET_REQUEST,NULL,22ab8d30-c91a-4129-813b-ab55f73bd56b,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,4685,0
394198f8-57a7-4f2b-a903-813493dce229,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-23 09:52:50,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-23 09:52:50,2024-02-23 09:51:12,2024-02-24 18:30:00,0,_binary '',_binary '',0,0,0,NULL,NULL,NULL,North-West,2024-02-23 18:30:00,Arizona,DRAFT,Angular230207,OPEN_MARKET_REQUEST,NULL,0aec8cf1-68d3-4710-9c2e-bbb701be8a8e,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,5046,1
39f1993e-ddbd-4dd4-a950-5916577d6b95,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-05 07:28:02,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-05 07:32:31,2024-02-05 18:30:00,2024-02-25 18:30:00,7444,_binary '',_binary '0',0,0,0,NULL,NULL,2024-02-05 07:32:31,South-East,2024-02-12 18:30:00,Puerto Rico,IN_PROGRESS,Feb524,OPEN_MARKET_REQUEST,c1e99329-85c4-457f-9e56-40760d57aff5,NULL,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,5685,0
3a290cbf-1e75-4621-affd-d9f967082a22,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-05 05:49:19,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-05 05:52:22,2024-02-05 18:30:00,2024-02-28 18:30:00,105,_binary '',_binary '0',0,0,0,NULL,NULL,2024-02-05 05:52:22,North-West,2024-02-19 18:30:00,North Dakota,POSTED,Healthcare,OPEN_MARKET_REQUEST,NULL,NULL,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,7044,0
3a9dc0a1-2eef-48f9-8533-7a399cd45c21,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-02 07:11:20,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-05-02 10:15:40,2024-05-02 18:30:00,2024-05-06 18:30:00,0,_binary '',_binary '0',0,0,0,NULL,NULL,2024-05-02 07:13:03,Mid-West,2024-05-03 18:30:00,Alaska,POSTED,Test,OPEN_MARKET_REQUEST,NULL,e7dfc22d-1a62-47fb-a167-d20be4faad53,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,2942,0
3b29a5c1-4587-4ccf-9e05-589c56a8cbbe,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-05 05:49:19,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-13 06:03:30,2024-02-05 18:30:00,2024-02-28 18:30:00,51,_binary '',_binary '0',0,0,0,NULL,NULL,2024-02-13 06:03:30,North-West,2024-02-19 18:30:00,North Dakota,POSTED,HSZ Healthcare,OPEN_MARKET_REQUEST,NULL,NULL,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,8039,0
3b78f593-b939-4d80-a4b6-d5528cb0cee1,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 05:37:36,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 05:39:05,2024-07-15 18:30:00,2024-07-28 18:30:00,111111,_binary '',_binary '0',0,0,0,NULL,NULL,2024-07-09 05:39:05,Mid-West,2024-07-21 18:30:00,New Jersey,POSTED,PostJulyProject,PRIVATE_REQUEST,NULL,NULL,5497877d-e632-46ae-8823-272f5073c085,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,4255,0
3bc219dd-4917-4a83-819e-c9ec098e0dbe,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-22 08:52:51,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-22 09:17:34,2024-02-22 09:14:30,2024-02-24 18:30:00,0,_binary '',_binary '',0,0,0,NULL,NULL,NULL,Rocky Mountain,2024-02-23 18:30:00,Arkansas,DRAFT,JavaDeveloper,OPEN_MARKET_REQUEST,NULL,e7dfc22d-1a62-47fb-a167-d20be4faad53,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,7523,0
3c29e035-e339-48b8-a4ff-52a3a225a5c3,a69a9857-30f7-4676-b610-a09c3d5e3f40,2022-06-24 04:37:53,a69a9857-30f7-4676-b610-a09c3d5e3f40,2022-06-24 04:40:00,2022-06-29 18:30:00,2022-08-30 18:30:00,25000,_binary '',_binary '0',0,36.778261,-119.4179324,NULL,NULL,2022-06-24 04:40:00,North-West,2022-07-13 18:30:00,California,IN_PROGRESS,invoice generation-1 ,OPEN_MARKET_REQUEST,13c3dd8f-1a6e-4f15-b22d-2b5d3f243796,22ab8d30-c91a-4129-813b-ab55f73bd56b,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,a69a9857-30f7-4676-b610-a09c3d5e3f40,,9804,0
3c41055c-70ae-4913-a1bf-718293fc9dc6,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-10 12:38:45,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-13 10:04:01,2024-06-10 12:37:16,2024-06-22 18:30:00,777,_binary '',_binary '0',0,0,0,NULL,NULL,2024-06-10 12:40:21,North-East,2024-06-16 18:30:00,Alaska,POSTED,Test,OPEN_MARKET_REQUEST,NULL,NULL,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,6346,0
3c5e28ac-3264-4793-82ed-0dcac17d1eb5,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-31 10:13:44,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-31 10:41:21,2024-07-31 10:12:51,2024-10-21 18:30:00,11,_binary '',_binary '0',0,0,0,NULL,2024-07-31 10:41:21,2024-07-31 10:15:55,Mid-Atlantic,2024-08-12 18:30:00,Arkansas,COMPLETED,BackendTest,PRIVATE_REQUEST,NULL,NULL,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,6997,0
3cd7fe29-4925-41ec-a5b3-5c8a2510394b,02,2021-09-23 06:21:04,02,2022-03-04 10:37:00,2021-09-23 06:20:24,2021-09-24 18:30:00,123,_binary '',_binary '',0,32.3182314,-86.902298,NULL,NULL,NULL,Mid-West,2021-09-23 18:30:00,Alabama,DRAFT,Solis B 2,OPEN_MARKET_REQUEST,NULL,0aec8cf1-68d3-4710-9c2e-bbb701be8a8e,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,02,NULL,9996,0
3d363465-3a35-4642-accc-f6e4937cb2d9,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-01 08:52:59,19430a8c-6324-4105-8fc5-b7973e8f5d7f,2023-09-01 09:17:43,2023-09-01 18:30:00,2023-09-04 18:30:00,0,_binary '0',_binary '0',0,0,0,NULL,NULL,2023-09-01 08:56:30,Mid-Atlantic,2023-09-02 18:30:00,Alabama,POSTED,NcnP2 project,OPEN_MARKET_REQUEST,NULL,22ab8d30-c91a-4129-813b-ab55f73bd56b,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,19430a8c-6324-4105-8fc5-b7973e8f5d7f,,1966,0
3d3c3770-6a10-4004-8cb8-3e07ebf39188,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 06:01:58,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-09 06:05:57,2024-07-15 18:30:00,2024-07-29 18:30:00,21,_binary '',_binary '0',0,0,0,NULL,NULL,2024-07-09 06:05:57,North-West,2024-07-20 18:30:00,Montana,IN_PROGRESS,twojobsiteproject,PRIVATE_REQUEST,NULL,NULL,5497877d-e632-46ae-8823-272f5073c085,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,8849,0
3dc187e7-4b24-44c8-bfab-ff0c5c4ef68c,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-16 04:24:37,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-08-21 10:37:44,2024-07-16 18:30:00,2024-07-30 18:30:00,1,_binary '',_binary '0',0,0,0,NULL,NULL,2024-08-21 10:37:44,North-East,2024-07-21 18:30:00,Arkansas,IN_PROGRESS,Project21-08,OPEN_MARKET_REQUEST,a3d2b1e9-d64f-46b7-85f5-af83442a5547,NULL,5497877d-e632-46ae-8823-272f5073c085,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,4256,0
3fe85094-bfdb-49d6-9a76-54963ea503a1,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-03 09:46:47,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-07-03 09:49:54,2024-07-03 09:45:34,2024-07-05 18:30:00,0,_binary '',_binary '0',0,0,0,NULL,NULL,2024-07-03 09:47:56,Mid-West,2024-07-03 18:30:00,Alaska,IN_PROGRESS,Test Project 03-07,OPEN_MARKET_REQUEST,NULL,e7dfc22d-1a62-47fb-a167-d20be4faad53,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,4962,0
4087d7f1-1ffc-41f2-9463-c5d147d9d8f7,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-24 12:10:50,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-06-24 12:10:50,2024-06-24 18:30:00,2024-06-27 18:30:00,0,_binary '',_binary '',0,0,0,NULL,NULL,NULL,North-West,2024-06-25 18:30:00,California,DRAFT,HSZ test project,OPEN_MARKET_REQUEST,NULL,619867e5-7ce0-4139-95cc-a8af62240896,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,1307,0
413a1fa9-fe04-4d14-9fd3-8795dd08641d,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-05 03:38:14,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-05 03:50:51,2024-03-12 18:30:00,2024-03-30 18:30:00,0,_binary '',_binary '',0,0,0,NULL,NULL,NULL,Mid-West,2024-03-24 18:30:00,Indiana,DRAFT,aac,OPEN_MARKET_REQUEST,NULL,NULL,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,2898,0
41ccd2e8-54a7-401d-84e8-8a21309c6ec6,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-14 12:58:09,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 12:30:22,2024-02-14 18:30:00,2024-02-17 18:30:00,777,_binary '',_binary '0',0,0,0,NULL,NULL,2024-02-15 12:30:22,Mid-West,2024-02-16 18:30:00,Alabama,POSTED,Hsz - Swiggy_4,OPEN_MARKET_REQUEST,NULL,212b6535-f1cf-4687-96fb-f14677ca6544,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,3668,0
41e7b9ad-1118-4e61-a69a-a83d727f4fc0,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-09 05:00:15,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-15 07:13:56,2024-02-09 04:59:40,2024-02-28 18:30:00,0,_binary '',_binary '0',0,0,0,NULL,NULL,2024-02-15 07:13:56,North-East,2024-02-20 18:30:00,Arkansas,POSTED,Test92_2,OPEN_MARKET_REQUEST,NULL,NULL,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,8315,0
42260ef5-aedf-4d0e-b2b5-989a4ba60568,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:23:54,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-03 05:45:39,2024-07-19 18:30:00,2024-09-26 18:30:00,0,_binary '',_binary '0',0,0,0,NULL,NULL,2024-04-03 05:45:39,Mid-Atlantic,2024-09-20 18:30:00,Alabama,POSTED,HSZ test mix jobsite,OPEN_MARKET_REQUEST,NULL,619867e5-7ce0-4139-95cc-a8af62240896,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,8763,0
42b7eb21-f610-42eb-8fed-bda227dfef76,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-25 04:35:55,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-25 04:40:23,2024-04-25 18:30:00,2024-06-03 18:30:00,1111,_binary '',_binary '0',0,0,0,NULL,NULL,2024-04-25 04:40:23,South-East,2024-04-29 18:30:00,Louisiana,IN_PROGRESS,Tourism,PRIVATE_REQUEST,8e9967a6-5915-45d4-a25e-11b1876d18df,NULL,5497877d-e632-46ae-8823-272f5073c085,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,https://www.mysite.com,8649,0
42fde371-5352-4da9-b146-7cc25a9be50d,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:23:54,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:30:17,2024-01-31 18:30:00,2024-02-28 18:30:00,0,_binary '',_binary '0',0,0,0,NULL,NULL,2024-01-30 11:30:17,Mid-Atlantic,2024-02-04 18:30:00,Alabama,POSTED,Hsz Project with multiple jobsites,OPEN_MARKET_REQUEST,NULL,619867e5-7ce0-4139-95cc-a8af62240896,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,5416,0
431c4e59-5262-414f-ab27-299eb5c8f8c0,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-23 09:31:57,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-23 09:31:57,2024-02-23 09:30:11,2024-02-24 18:30:00,0,_binary '',_binary '',0,0,0,NULL,NULL,NULL,North-East,2024-02-23 18:30:00,Arkansas,DRAFT,Angular230202,OPEN_MARKET_REQUEST,NULL,e7dfc22d-1a62-47fb-a167-d20be4faad53,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,2097,1
4391caa2-bd99-40c8-b73a-6b957d9e2fe3,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-01 09:21:14,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-21 07:15:04,2024-03-01 18:30:00,2024-03-11 18:30:00,1156,_binary '',_binary '0',0,0,0,NULL,NULL,2024-03-21 07:15:04,Mid-West,2024-03-08 18:30:00,Alaska,POSTED,PRP issue 277,OPEN_MARKET_REQUEST,NULL,e7dfc22d-1a62-47fb-a167-d20be4faad53,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,4248,0
44171db0-6020-4a7c-9b1d-d06a48c3d498,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-01 09:24:42,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-03-01 09:40:10,2024-03-01 09:23:11,2024-03-30 18:30:00,0,_binary '',_binary '0',0,0,0,NULL,NULL,2024-03-01 09:40:10,Mid-West,2024-03-11 18:30:00,Arizona,POSTED,0103aacproject,OPEN_MARKET_REQUEST,NULL,NULL,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,2905,0
446fd120-62ec-4ac1-b477-71a3f8797fe0,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-22 12:03:38,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-23 09:42:17,2023-11-22 18:30:00,2023-11-24 18:30:00,0,_binary '',_binary '',0,0,0,NULL,NULL,NULL,Mid-West,2023-11-23 18:30:00,Alaska,DRAFT,New Project 2,OPEN_MARKET_REQUEST,NULL,NULL,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,1317,0
44a10ebf-056c-4742-9e9e-9a5e8cb6b2b1,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-07 04:33:34,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-14 11:32:20,2024-02-07 18:30:00,2024-02-09 18:30:00,7119,_binary '',_binary '0',0,0,0,NULL,NULL,2024-02-14 11:32:15,North-East,2024-02-08 18:30:00,Arkansas,POSTED,HSZ test Fix rate jobsite 2,OPEN_MARKET_REQUEST,NULL,22ab8d30-c91a-4129-813b-ab55f73bd56b,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,2761,0
44c49071-e396-4db7-add6-9594aed1a220,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-11 05:49:49,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-11 09:41:17,2024-01-11 18:30:00,2024-01-30 18:30:00,0,_binary '',_binary '',0,0,0,NULL,NULL,NULL,Mid-West,2024-01-13 18:30:00,Arkansas,DRAFT,Dolorem,OPEN_MARKET_REQUEST,NULL,NULL,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,3815,0
45098fff-a725-4ba3-9094-29e50ba938f1,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-22 06:37:49,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-22 03:49:12,2024-01-22 18:30:00,2024-01-30 18:30:00,0,_binary '',_binary '0',0,0,0,NULL,2024-01-22 03:49:12,2024-01-22 06:39:13,Rocky Mountain,2024-01-23 18:30:00,Indiana,COMPLETED,Glorina,OPEN_MARKET_REQUEST,NULL,NULL,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,6732,0
458613ed-9522-4a37-bbc6-7e82dbb01ebc,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-30 11:23:54,c8367fc3-d459-4b83-b48b-37521e6d4795,2025-04-17 05:14:33,2026-04-10 18:30:00,2027-03-26 18:30:00,155,_binary '',_binary '0',0,0,0,NULL,NULL,2025-04-17 05:14:33,Mid-Atlantic,2027-01-15 18:30:00,Alabama,POSTED,PRP - Project 1_1,PRIVATE_REQUEST,NULL,619867e5-7ce0-4139-95cc-a8af62240896,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,4072,0
45af38c3-2fbb-4915-a9b7-363809c45919,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-11-29 05:14:16,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-01-11 09:41:28,2023-11-29 18:30:00,2023-12-01 18:30:00,0,_binary '',_binary '0',0,0,0,NULL,NULL,2023-11-29 05:18:08,Mid-Atlantic,2023-11-30 18:30:00,Alabama,POSTED,Complete Project3,OPEN_MARKET_REQUEST,NULL,NULL,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,5751,0
467fe154-be33-4e32-a8d8-3b464954adb6,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-23 09:40:23,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-23 09:40:26,2024-02-23 09:38:47,2024-02-24 18:30:00,0,_binary '',_binary '',0,0,0,NULL,NULL,NULL,Mid-West,2024-02-23 18:30:00,Alaska,DRAFT,Angular230205,OPEN_MARKET_REQUEST,NULL,212b6535-f1cf-4687-96fb-f14677ca6544,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,8151,1
46e69586-bb0f-424f-a6ae-1c7e81bfc4aa,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-24 09:32:03,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-06-04 05:59:14,2024-04-29 18:30:00,2024-08-19 18:30:00,9,_binary '0',_binary '0',0,0,0,NULL,NULL,2024-06-04 05:59:14,South-East,2024-07-01 18:30:00,Maryland,POSTED,Iconic_2,PRIVATE_REQUEST,NULL,NULL,5497877d-e632-46ae-8823-272f5073c085,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,,4264,0
46f3947c-e5b4-42e4-b80f-15607d2981a9,ed3c98c1-1fff-4fbf-ac65-97262ce86341,2022-02-16 14:26:08,ed3c98c1-1fff-4fbf-ac65-97262ce86341,2022-02-17 14:10:16,2022-03-30 18:30:00,2022-12-30 18:30:00,65000,_binary '',_binary '0',0,45.253783,-69.4454689,NULL,NULL,2022-02-16 14:30:51,North-East,2022-03-31 18:30:00,Maine,POSTED,52334 Footbridge Solar Plant,OPEN_MARKET_REQUEST,NULL,b4005d4c-cd62-4b0a-ad84-89b33e39d4ea,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,ed3c98c1-1fff-4fbf-ac65-97262ce86341,NULL,2547,0
474cc5ba-a7dc-4df1-9c63-4c09489059a8,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-06-27 09:50:54,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-06-27 10:12:46,2023-06-27 18:30:00,2023-06-29 18:30:00,1000,_binary '',_binary '0',0,0,0,NULL,NULL,2023-06-27 09:54:25,Mid-Atlantic,2023-06-28 18:30:00,Alabama,IN_PROGRESS,Card distributer,OPEN_MARKET_REQUEST,a3d2b1e9-d64f-46b7-85f5-af83442a5547,22ab8d30-c91a-4129-813b-ab55f73bd56b,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,8135,0
477ce6d7-3cea-46e9-95aa-658efad38537,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-06-27 09:50:54,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-06-27 11:05:06,2023-06-27 18:30:00,2023-06-29 18:30:00,1000,_binary '',_binary '0',0,0,0,NULL,NULL,2023-06-27 11:05:06,Mid-Atlantic,2023-06-28 18:30:00,Alabama,POSTED,Card distributer_1,OPEN_MARKET_REQUEST,NULL,22ab8d30-c91a-4129-813b-ab55f73bd56b,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,1958,0
47a6d33e-096b-497a-aed0-f0d41536ab23,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-06-14 09:14:51,c8367fc3-d459-4b83-b48b-37521e6d4795,2022-06-14 09:17:31,2022-06-19 18:30:00,2022-06-28 18:30:00,180,_binary '',_binary '0',0,19.8967662,-155.5827818,NULL,NULL,2022-06-14 09:17:31,Mid-Atlantic,2022-06-21 18:30:00,Hawaii,IN_PROGRESS,t1,OPEN_MARKET_REQUEST,NULL,619867e5-7ce0-4139-95cc-a8af62240896,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,8352,0
48188337-3dbd-4b53-b786-1b9d26b71ae9,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-25 04:35:55,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-07-04 10:05:01,2024-04-25 18:30:00,2024-06-03 18:30:00,1113,_binary '',_binary '0',0,0,0,NULL,NULL,2024-07-04 10:05:01,South-East,2024-04-29 18:30:00,Louisiana,IN_PROGRESS,Tourism_1,PRIVATE_REQUEST,8e9967a6-5915-45d4-a25e-11b1876d18df,NULL,5497877d-e632-46ae-8823-272f5073c085,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,https://www.mysite.com,6626,0
481cef1a-c0c0-4bd1-9c3c-948b125302b8,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-19 09:01:27,b91189e3-47b3-44b1-a685-0252e97c7d1c,2024-04-25 04:17:58,2024-04-21 18:30:00,2024-04-29 18:30:00,195,_binary '',_binary '0',0,0,0,NULL,NULL,2024-04-25 04:17:58,North-West,2024-04-23 18:30:00,Maryland,IN_PROGRESS,Solar plant_4,PRIVATE_REQUEST,8e9967a6-5915-45d4-a25e-11b1876d18df,NULL,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,b91189e3-47b3-44b1-a685-0252e97c7d1c,https://www.lipsum.com/,4719,0
48a2fc06-4041-46a7-ac33-0ebcc15d96cb,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-22 09:28:16,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-02-22 09:28:16,2024-02-25 18:30:00,2024-02-28 18:30:00,0,_binary '',_binary '',0,0,0,NULL,NULL,NULL,Mid-Atlantic,2024-02-27 18:30:00,Alabama,DRAFT,Node Developer,OPEN_MARKET_REQUEST,NULL,212b6535-f1cf-4687-96fb-f14677ca6544,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,6412,0
48a7138f-8bed-4caf-9ce1-5ad103c19b80,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-01-12 09:55:48,c8367fc3-d459-4b83-b48b-37521e6d4795,2023-01-12 09:57:09,2023-01-12 18:30:00,2023-01-14 18:30:00,0,_binary '',_binary '0',0,64.2008413,-149.4936733,NULL,NULL,2023-01-12 09:57:09,Mid-Atlantic,2023-01-13 18:30:00,Alaska,IN_PROGRESS,NEW pj1,OPEN_MARKET_REQUEST,NULL,22ab8d30-c91a-4129-813b-ab55f73bd56b,aa3d743f-9d22-4f3d-a47d-7ba562198f6d,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,3056,0
48cd85e3-696b-45e8-9ad2-45894f6b9aa3,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-11 07:11:59,c8367fc3-d459-4b83-b48b-37521e6d4795,2024-04-19 07:07:35,2024-04-11 07:11:32,2024-04-13 18:30:00,0,_binary '',_binary '0',0,0,0,NULL,NULL,2024-04-18 11:23:37,Mid-Atlantic,2024-04-11 18:30:00,Alaska,POSTED,New Test,OPEN_MARKET_REQUEST,NULL,22ab8d30-c91a-4129-813b-ab55f73bd56b,5497877d-e632-46ae-8823-272f5073c085,NULL,c8367fc3-d459-4b83-b48b-37521e6d4795,,4060,0
